"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud107",,,,"User:","gsd"
"Cmdline:","dstat --time --cpu --mem --net --disk --swap --output /mnt/nvme/tracing_data/sysdig/dstat.csv",,,,"Date:","01 Jun 2023 10:06:57 WEST"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"swap",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","used","free"
01-06 10:19:14,20.151,79.345,0.504,0,0,447168512,161271808,51552256,15357071360,60,0,737280,0,44359680,983240704,
01-06 10:19:15,19.603,78.164,0.744,1.489,0,448974848,154279936,51556352,15362646016,0,0,303104,378793984,44359680,983240704,
01-06 10:19:16,20.050,78.697,0.752,0.501,0,448651264,177500160,51556352,15340650496,60,0,36864,152637440,44359680,983240704,
01-06 10:19:17,17.839,76.131,1.508,4.523,0,449093632,175329280,51699712,15342235648,0,0,225280,146124800,44359680,983240704,
01-06 10:19:18,19.095,78.894,0.754,1.256,0,449257472,172163072,51699712,15344963584,120,0,282624,407388160,44359680,983240704,
01-06 10:19:19,18.750,80,1,0.250,0,448237568,166633472,51699712,15351500800,0,0,630784,39333888,44359680,983240704,
01-06 10:19:20,17.662,80.348,0.995,0.995,0,448188416,162988032,51699712,15354503168,60,0,172032,288485376,44359680,983240704,
01-06 10:19:21,18.020,79.442,1.269,1.269,0,448319488,157978624,51699712,15359299584,0,0,413696,233582592,44359680,983240704,
01-06 10:19:22,19.095,76.884,1.005,3.015,0,449019904,157618176,51834880,15358595072,120,0,876544,31354880,44359680,983240704,
01-06 10:19:23,18.703,78.055,1.496,1.746,0,448815104,178233344,51838976,15338733568,0,0,155648,387801088,44359680,983240704,
01-06 10:19:24,19.750,78.750,0.750,0.750,0,448638976,175808512,51838976,15341580288,60,0,479232,207568896,44359680,983240704,
01-06 10:19:25,17.456,78.055,1.247,3.242,0,449429504,170803200,51838976,15345680384,0,0,991232,404160512,44359680,983240704,
01-06 10:19:26,20.948,78.304,0.748,0,0,448643072,166739968,51838976,15349530624,60,0,110592,24694784,44359680,983240704,
01-06 10:19:27,17,73.250,2,7.750,0,449650688,165646336,51982336,15350140928,0,0,565248,275402752,44359680,983240704,
01-06 10:19:28,18.892,78.338,1.008,1.763,0,449179648,161525760,51982336,15354429440,60,0,425984,278290432,44359680,983240704,
01-06 10:19:29,19.298,78.697,1.003,1.003,0,447004672,160305152,51982336,15357120512,0,0,184320,323870720,44359680,983240704,
01-06 10:19:30,19.048,78.947,1.003,1.003,0,448577536,159121408,51982336,15356805120,60,0,614400,174993408,44359680,983240704,
01-06 10:19:31,18.734,74.937,1.519,4.810,0,449208320,175104000,51982336,15340683264,0,0,724992,435159040,44359680,983240704,
01-06 10:19:32,18.797,70.175,1.754,9.273,0,450342912,173281280,52125696,15341064192,60,0,565248,253726720,44359680,983240704,
01-06 10:19:33,17.794,79.449,1.504,1.253,0,449978368,169062400,52125696,15345356800,60,0,602112,371195904,44359680,983240704,
01-06 10:19:34,19.950,79.551,0.499,0,0,448180224,168644608,52125696,15347703808,60,0,548864,0,44359680,983240704,
01-06 10:19:35,20.802,77.694,1.003,0.501,0,449171456,162533376,52125696,15353397248,0,0,311296,280092672,44359680,983240704,
01-06 10:19:36,19.298,74.937,2.256,3.509,0,447791104,162021376,52125696,15354445824,60,0,401408,243851264,44359680,983240704,
01-06 10:19:37,17.812,75.827,2.036,4.326,0,449138688,157773824,52264960,15357263872,149,0,589824,309321728,44359680,983240704,
01-06 10:19:38,19.202,78.304,0.998,1.496,0,449097728,178008064,52264960,15337299968,60,0,184320,188166144,44359680,983240704,
01-06 10:19:39,20.352,76.633,0.754,2.261,0,449908736,173125632,52269056,15341137920,60,0,1146880,404361216,44359680,983240704,
01-06 10:19:40,20.449,78.055,1.247,0.249,0,449175552,168173568,52264960,15346229248,120,0,704512,66105344,44359680,983240704,
01-06 10:19:41,19.250,79,0.750,1,0,448102400,166858752,52269056,15348506624,0,0,569344,257224704,44359680,983240704,
01-06 10:19:42,19,75.500,1.250,4.250,0,449060864,162189312,52416512,15352426496,120,0,204800,336703488,44359680,983240704,
01-06 10:19:43,21.106,78.141,0.754,0,0,447864832,158445568,52416512,15357104128,0,0,581632,0,44359680,983240704,
01-06 10:19:44,20.750,77.250,1.250,0.750,0,447795200,155025408,52416512,15360290816,60,0,163840,488787968,44359680,983240704,
01-06 10:19:45,19,79.500,1,0.500,0,449556480,173514752,52416512,15340871680,0,0,823296,78204928,44359680,983240704,
01-06 10:19:46,18.136,80.353,1.008,0.504,0,448516096,169418752,52416512,15345438720,60,0,761856,220729344,44359680,983240704,
01-06 10:19:47,19.701,67.830,2.494,9.975,0,449953792,170913792,52559872,15342411776,0,0,135168,367108096,44359680,983240704,
01-06 10:19:48,18.388,80.856,0.756,0,0,448512000,167354368,52559872,15346847744,60,0,614400,0,44359680,983240704,
01-06 10:19:49,20.101,78.392,0.754,0.754,0,448020480,162611200,52559872,15352168448,0,0,237568,270565376,44359680,983240704,
01-06 10:19:50,19.095,77.136,0.754,3.015,0,447823872,157683712,52559872,15356854272,60,0,458752,240308224,44359680,983240704,
01-06 10:19:51,18.481,77.975,1.772,1.772,0,449064960,155025408,52559872,15358885888,0,0,651264,386809856,44359680,983240704,
01-06 10:19:52,19,72,2.500,6.500,0,447856640,154525696,52699136,15359746048,60,0,282624,156954624,44359680,983240704,
01-06 10:19:53,21.357,77.889,0.503,0.251,0,449593344,172265472,52703232,15341039616,0,0,655360,124850176,44359680,983240704,
01-06 10:19:54,18.892,77.582,1.259,2.267,0,449474560,170766336,52703232,15342166016,60,0,24576,395284480,44359680,983240704,
01-06 10:19:55,18,77,1.250,3.750,0,450072576,168681472,52703232,15343546368,0,0,163840,173039616,44359680,983240704,
01-06 10:19:56,18.045,77.945,1.754,2.256,0,447627264,165261312,52703232,15349297152,60,0,942080,321810432,44359680,983240704,
01-06 10:19:57,17.413,79.104,0.498,2.985,0,447565824,163475456,52842496,15351087104,1920,46,294912,31412224,44359680,983240704,
01-06 10:19:58,20.854,75.377,1.256,2.513,0,448118784,159002624,52846592,15354658816,60,0,290816,334110720,44359680,983240704,
01-06 10:19:59,20.500,77.500,0.750,1.250,0,448593920,179646464,52846592,15334080512,0,0,454656,192331776,44359680,983240704,
01-06 10:20:00,18.045,81.203,0.501,0.251,0,449105920,172048384,52846592,15341379584,60,0,937984,139849728,44359680,983240704,
01-06 10:20:01,19.750,78.500,0.500,1.250,0,449634304,168939520,52846592,15343349760,0,0,593920,342642688,44359680,983240704,
01-06 10:20:02,18.640,76.574,1.511,3.275,0,450404352,165675008,52981760,15345528832,120,180,253952,31432704,44359680,983240704,
01-06 10:20:03,20.352,77.387,1.508,0.754,0,448237568,162656256,52985856,15350525952,0,0,208896,300294144,44359680,983240704,
01-06 10:20:04,20.449,77.057,0.748,1.746,0,448720896,157609984,52985856,15355088896,60,0,434176,250413056,44359680,983240704,
01-06 10:20:05,19.652,77.363,0.995,1.990,0,448675840,157786112,52981760,15354712064,0,0,663552,344444928,44359680,983240704,
01-06 10:20:06,18.182,79.545,1.263,1.010,0,448790528,177532928,52989952,15335858176,120,0,688128,181526528,44359680,983240704,
01-06 10:20:07,18.797,66.416,1.003,13.784,0,448176128,178749440,53129216,15334301696,209,42,147456,355393536,44359680,983240704,
01-06 10:20:08,19,79.500,0.750,0.750,0,448630784,172363776,53129216,15340277760,60,0,983040,106311680,44359680,983240704,
01-06 10:20:09,19.298,79.699,0.752,0.251,0,448995328,169803776,53129216,15342624768,0,0,303104,184004608,44359680,983240704,
01-06 10:20:10,20.596,75.434,1.241,2.730,0,449982464,163184640,53129216,15347937280,60,0,303104,344715264,44359680,983240704,
01-06 10:20:11,21.805,77.193,1.003,0,0,448462848,161034240,53129216,15351300096,0,0,978944,0,44359680,983240704,
01-06 10:20:12,18.342,72.362,1.508,7.789,0,448966656,161083392,53272576,15350784000,60,0,180224,352710656,44359680,983240704,
01-06 10:20:13,19.750,77.750,1,1.500,0,448180224,157622272,53272576,15354519552,0,0,483328,259334144,44359680,983240704,
01-06 10:20:14,19.849,78.643,1.005,0.503,0,449343488,173961216,53272576,15337779200,60,0,765952,107245568,44359680,983240704,
01-06 10:20:15,19.851,77.667,0.993,1.489,0,449396736,172888064,53272576,15338860544,60,0,188416,379916288,44359680,983240704,
01-06 10:20:16,20.151,78.589,0.756,0.504,0,450469888,168714240,53272576,15341379584,60,0,888832,183185408,44359680,983240704,
01-06 10:20:17,16.792,61.654,5.013,16.541,0,450621440,174190592,53411840,15335841792,0,0,286720,336969728,44359680,983240704,
01-06 10:20:18,20.907,77.834,0.756,0.504,0,449908736,169304064,53415936,15341236224,60,0,950272,186437632,44359680,983240704,
01-06 10:20:19,20.500,78,0.750,0.750,0,449482752,166289408,53415936,15344304128,0,0,471040,361902080,44359680,983240704,
01-06 10:20:20,19.202,79.302,0.998,0.499,0,447266816,162889728,53415936,15349932032,60,0,143360,257531904,44359680,983240704,
01-06 10:20:21,18.953,77.805,1.247,1.995,0,447811584,160948224,53415936,15351083008,0,0,589824,278650880,44359680,983240704,
01-06 10:20:22,18.593,77.387,0.754,3.266,0,448348160,157462528,53555200,15353749504,60,0,487424,31416320,44359680,983240704,
01-06 10:20:23,19.403,78.856,0.746,0.995,0,447045632,154918912,53559296,15357657088,0,0,425984,395288576,44359680,983240704,
01-06 10:20:24,20.455,76.263,0.758,2.525,0,449622016,172900352,53559296,15337873408,60,0,536576,229232640,44359680,983240704,
01-06 10:20:25,18.939,78.788,0.758,1.515,0,449454080,168493056,53559296,15341801472,0,0,454656,359587840,44359680,983240704,
01-06 10:20:26,18.090,79.648,0.754,1.508,0,449032192,167043072,53559296,15343529984,60,0,499712,224600064,44359680,983240704,
01-06 10:20:27,17.910,73.134,2.239,6.716,0,450875392,164904960,53698560,15343861760,0,0,393216,306909184,44359680,983240704,
01-06 10:20:28,19.549,77.193,1.253,2.005,0,450076672,161566720,53702656,15347798016,60,0,458752,252919808,44359680,983240704,
01-06 10:20:29,17,79,1.250,2.750,0,448741376,159907840,53702656,15350747136,0,0,483328,259895296,44359680,983240704,
01-06 10:20:30,18.657,80.597,0.746,0,0,448163840,178368512,53698560,15332904960,60,0,425984,52129792,44359680,983240704,
01-06 10:20:31,18.892,78.589,1.008,1.511,0,448507904,173797376,53706752,15337226240,0,0,679936,379043840,44359680,983240704,
01-06 10:20:32,19.899,75.819,0.504,3.778,0,450842624,169021440,53846016,15339261952,60,0,311296,122249216,44359680,983240704,
01-06 10:20:33,17.380,80.353,1.259,1.008,0,450174976,168144896,53846016,15340728320,0,0,909312,203550720,44359680,983240704,
01-06 10:20:34,18.546,75.689,1.253,4.511,0,449724416,165564416,53846016,15343734784,60,0,868352,307666944,44359680,983240704,
01-06 10:20:35,17.839,81.658,0.503,0,0,448917504,159051776,53846016,15350542336,0,0,249856,0,44359680,983240704,
01-06 10:20:36,21.250,77.250,0.750,0.750,0,447721472,157130752,53850112,15353712640,120,0,299008,394006528,44359680,983240704,
01-06 10:20:37,20.352,75.377,1.005,3.266,0,448307200,156520448,53993472,15353307136,209,0,659456,191688704,44359680,983240704,
01-06 10:20:38,20.101,79.146,0.503,0.251,0,447762432,175693824,53993472,15335329792,60,0,299008,87404544,44359680,983240704,
01-06 10:20:39,19.799,78.697,0.501,1.003,0,449961984,170958848,53993472,15337922560,0,0,315392,354779136,44359680,983240704,
01-06 10:20:40,21,78.250,0.500,0.250,0,450027520,165937152,53993472,15342321664,60,0,438272,250269696,44359680,983240704,
01-06 10:20:41,19.598,77.889,0.754,1.759,0,450232320,160468992,53989376,15347822592,0,0,790528,251678720,44359680,983240704,
01-06 10:20:42,19.395,76.826,1.008,2.771,0,450949120,158781440,54132736,15348408320,60,0,483328,31358976,44359680,983240704,
01-06 10:20:43,17.293,80.451,1.504,0.752,0,448450560,156491776,54136832,15352942592,0,0,466944,376193024,44359680,983240704,
01-06 10:20:44,20.455,77.525,1.010,1.010,0,446967808,178913280,54128640,15332622336,60,0,200704,207450112,44359680,983240704,
01-06 10:20:45,19.697,75,1.515,3.788,0,449093632,174071808,54136832,15335661568,0,0,864256,361537536,44359680,983240704,
01-06 10:20:46,20.398,78.358,0.746,0.498,0,449499136,168214528,54136832,15340343296,60,0,806912,70131712,44359680,983240704,
01-06 10:20:47,19.899,75.315,1.008,3.778,0,450842624,166600704,54280192,15340564480,0,0,483328,256045056,44359680,983240704,
01-06 10:20:48,20.698,76.309,0.748,2.244,0,450015232,164085760,54280192,15343538176,120,0,466944,319066112,44359680,983240704,
01-06 10:20:49,20.250,79,0.750,0,0,449052672,157908992,54280192,15350308864,0,0,581632,0,44359680,983240704,
01-06 10:20:50,20.050,76.692,1.003,2.256,0,447778816,156602368,54280192,15353053184,60,0,28672,372486144,44359680,983240704,
01-06 10:20:51,17.293,81.203,0.752,0.752,0,449073152,174370816,54280192,15334363136,0,0,733184,122224640,44359680,983240704,
01-06 10:20:52,19.144,76.071,1.259,3.526,0,448364544,171749376,54423552,15337320448,60,0,749568,189890560,44359680,983240704,
01-06 10:20:53,20.398,76.866,0.498,2.239,0,450736128,166969344,54423552,15339315200,0,0,450560,377819136,44359680,983240704,
01-06 10:20:54,19.549,79.449,0.752,0.251,0,450043904,162467840,54423552,15344226304,60,0,884736,0,44359680,983240704,
01-06 10:20:55,20.455,77.020,1.010,1.515,0,449994752,157417472,54423552,15349858304,0,0,36864,308498432,44359680,983240704,
01-06 10:20:56,19.095,79.397,0.754,0.754,0,448360448,156598272,54423552,15352008704,60,0,393216,207302656,44359680,983240704,
01-06 10:20:57,18.703,76.060,1.496,3.741,0,449105920,176087040,54566912,15332274176,0,0,1241088,127000576,44359680,983240704,
01-06 10:20:58,20.551,77.694,0.501,1.253,0,448741376,172888064,54566912,15335956480,60,0,290816,378986496,44359680,983240704,
01-06 10:20:59,20.398,78.358,0.746,0.498,0,450379776,165638144,54566912,15341043712,60,0,700416,34758656,44359680,983240704,
01-06 10:21:00,18.296,79.449,0.752,1.504,0,450109440,161206272,54566912,15345438720,60,0,24576,262352896,44359680,983240704,
01-06 10:21:01,21.053,77.945,0.752,0.251,0,449507328,158941184,54571008,15348424704,60,0,704512,251052032,44359680,983240704,
01-06 10:21:02,17.839,79.146,0.754,2.261,0,448688128,155406336,54706176,15352000512,60,0,454656,31395840,44359680,983240704,
01-06 10:21:03,19.900,77.861,0.995,1.244,0,447668224,179638272,54706176,15329705984,0,0,20480,433627136,44359680,983240704,
01-06 10:21:04,20.750,77,1,1.250,0,447909888,174727168,54706176,15333863424,60,0,667648,181080064,44359680,983240704,
01-06 10:21:05,19.549,77.444,1.504,1.504,0,447795200,172654592,54706176,15336030208,0,0,1392640,374571008,44359680,983240704,
01-06 10:21:06,17.043,82.206,0.501,0.251,0,449953792,163450880,54706176,15342346240,60,0,110592,0,44359680,983240704,
01-06 10:21:07,16.792,67.168,1.754,14.286,0,451756032,163049472,54849536,15341301760,149,0,598016,301072384,44359680,983240704,
01-06 10:21:08,19.799,77.193,1.003,2.005,0,450715648,159711232,54849536,15345405952,60,0,573440,268333056,44359680,983240704,
01-06 10:21:09,20.305,77.411,0.761,1.523,0,451604480,155672576,54849536,15348973568,0,0,577536,301776896,44359680,983240704,
01-06 10:21:10,18.610,79.156,1.241,0.993,0,447819776,154955776,54849536,15352750080,60,0,888832,178843648,44359680,983240704,
01-06 10:21:11,19.697,78.788,1.010,0.505,0,447639552,172822528,54853632,15335907328,0,0,901120,152997888,44359680,983240704,
01-06 10:21:12,17.544,69.674,1.504,11.278,0,448425984,176181248,54992896,15331250176,60,0,540672,383188992,44359680,983240704,
01-06 10:21:13,18.546,80.201,0.752,0.501,0,449150976,172072960,54992896,15334133760,0,0,352256,195743744,44359680,983240704,
01-06 10:21:14,20.250,74.500,1,4.250,0,448897024,170508288,54992896,15335931904,60,0,864256,311595008,44359680,983240704,
01-06 10:21:15,19.950,78.055,0.499,1.496,0,448843776,165666816,54992896,15340720128,0,0,258048,236699648,44359680,983240704,
01-06 10:21:16,19.347,78.643,1.005,1.005,0,450355200,160288768,54992896,15344730112,120,0,741376,253648896,44359680,983240704,
01-06 10:21:17,17.929,75.758,1.515,4.798,0,450478080,157270016,55136256,15346995200,0,0,462848,350232576,44359680,983240704,
01-06 10:21:18,19.549,79.198,0.752,0.501,0,448712704,154779648,55136256,15351238656,120,0,692224,209559552,44359680,983240704,
01-06 10:21:19,21.053,78.195,0.501,0.251,0,447225856,175001600,55136256,15333187584,0,0,679936,144936960,44359680,983240704,
01-06 10:21:20,18.500,78.500,1.250,1.750,0,447758336,173195264,55132160,15334219776,60,0,339968,434917376,44359680,983240704,
01-06 10:21:21,19.799,78.195,1.003,1.003,0,448118784,168902656,55140352,15337877504,0,0,585728,154394624,44359680,983240704,
01-06 10:21:22,18.159,65.920,3.234,12.687,0,448290816,172519424,55279616,15333634048,60,0,409600,350515200,44359680,983240704,
01-06 10:21:23,20,79,1,0,0,449368064,163962880,55279616,15341314048,0,0,450560,0,44359680,983240704,
01-06 10:21:24,19.355,79.653,0.993,0,0,450342912,157556736,55279616,15346667520,60,0,352256,0,44359680,983240704,
01-06 10:21:25,17.588,78.894,1.005,2.513,0,450359296,155992064,55279616,15348301824,0,0,0,396476416,44359680,983240704,
01-06 10:21:26,19.048,79.198,0.752,1.003,0,448495616,163491840,55279616,15342297088,60,0,471040,163807232,44359680,983240704,
01-06 10:21:27,16.708,78.554,1.746,2.993,0,448180224,175919104,55422976,15330869248,0,0,1122304,164089856,44359680,983240704,
01-06 10:21:28,19.701,74.065,1.247,4.988,0,448032768,174473216,55422976,15332278272,60,0,147456,382976000,44359680,983240704,
01-06 10:21:29,16.500,82,0.750,0.750,0,447696896,165257216,55422976,15340838912,0,0,778240,38490112,44359680,983240704,
01-06 10:21:30,21.013,76.962,1.519,0.506,0,450088960,160722944,55422976,15343230976,120,0,700416,287117312,44359680,983240704,
01-06 10:21:31,19.048,77.694,0.501,2.757,0,449757184,157523968,55427072,15346778112,0,0,811008,231649280,44359680,983240704,
01-06 10:21:32,14.500,70.750,2.500,12.250,0,450289664,158392320,55566336,15344713728,60,0,581632,352821248,44359680,983240704,
01-06 10:21:33,19.048,79.950,0.501,0.501,0,448266240,154664960,55566336,15350546432,0,0,434176,176644096,44359680,983240704,
01-06 10:21:34,21.053,75.689,1.253,2.005,0,448450560,178507776,55566336,15326973952,60,0,90112,418160640,44359680,983240704,
01-06 10:21:35,18.500,79.500,1,1,0,448585728,174764032,55570432,15330283520,0,0,806912,203792384,44359680,983240704,
01-06 10:21:36,20.854,77.136,0.503,1.508,0,448409600,170708992,55570432,15334207488,60,0,176128,402280448,44359680,983240704,
01-06 10:21:37,19.202,75.810,1.496,3.491,0,450318336,164134912,55709696,15338438656,149,0,712704,31420416,44359680,983240704,
01-06 10:21:38,18.844,79.397,0.754,1.005,0,451043328,160092160,55709696,15341867008,60,0,278528,405331968,44359680,983240704,
01-06 10:21:39,18.703,79.800,0.998,0.499,0,450441216,155856896,55705600,15346528256,0,0,774144,155344896,44359680,983240704,
01-06 10:21:40,19.647,78.338,1.008,1.008,0,448753664,155709440,55709696,15348662272,60,0,45056,400273408,44359680,983240704,
01-06 10:21:41,19.451,78.554,0.998,0.998,0,448798720,175345664,55713792,15329570816,60,0,585728,213389312,44359680,983240704,
01-06 10:21:42,17.812,74.300,2.036,5.852,0,448675840,174829568,55853056,15330000896,60,0,622592,353423360,44359680,983240704,
01-06 10:21:43,19.598,78.643,1.005,0.754,0,448106496,170598400,55853056,15334658048,0,0,577536,47620096,44359680,983240704,
01-06 10:21:44,20.200,78.304,0.998,0.499,0,448933888,166490112,55853056,15337963520,60,0,442368,231878656,44359680,983240704,
01-06 10:21:45,18.703,78.803,0.748,1.746,0,449523712,160292864,55853056,15343251456,0,0,753664,300539904,44359680,983240704,
01-06 10:21:46,22.807,74.687,1.253,1.253,0,449343488,157921280,55857152,15345586176,60,0,593920,332324864,44359680,983240704,
01-06 10:21:47,20.347,75.434,1.737,2.481,0,448851968,154935296,55996416,15348449280,0,0,368640,188112896,44359680,983240704,
01-06 10:21:48,19.095,80.151,0.503,0.251,0,450228224,174718976,55996416,15327981568,60,0,491520,127913984,44359680,983240704,
01-06 10:21:49,17.500,72.250,1.500,8.750,0,447070208,175935488,55996416,15330181120,0,0,290816,380153856,44359680,983240704,
01-06 10:21:50,21,77.250,0.750,1,0,447516672,171757568,56000512,15333519360,60,0,1126400,187219968,44359680,983240704,
01-06 10:21:51,18.797,78.947,0.752,1.504,0,449208320,166113280,56000512,15337017344,0,0,483328,350924800,44359680,983240704,
01-06 10:21:52,18.250,76.500,1.750,3.500,0,448483328,165236736,56139776,15338405888,60,0,610304,242769920,44359680,983240704,
01-06 10:21:53,18.090,80.151,0.754,1.005,0,449863680,157720576,56139776,15344107520,0,0,561152,257560576,44359680,983240704,
01-06 10:21:54,18.750,78.250,1.250,1.750,0,449347584,156250112,56139776,15346311168,60,0,434176,349290496,44359680,983240704,
01-06 10:21:55,18.610,76.923,2.233,2.233,0,448225280,177479680,56139776,15326720000,0,0,704512,143155200,44359680,983240704,
01-06 10:21:56,21.303,77.694,0.752,0.251,0,448356352,172679168,56147968,15331340288,120,0,327680,171032576,44359680,983240704,
01-06 10:21:57,19.701,70.574,2.244,7.481,0,450105344,174657536,56291328,15327318016,0,0,81920,369639424,44359680,983240704,
01-06 10:21:58,17.794,80.451,1.003,0.752,0,449486848,167165952,56291328,15334920192,60,0,1302528,26497024,44359680,983240704,
01-06 10:21:59,20.802,76.190,1.253,1.754,0,450695168,163889152,56295424,15336828928,0,0,94208,289513472,44359680,983240704,
01-06 10:22:00,18.182,79.798,0.505,1.515,0,449540096,159854592,56299520,15342501888,60,0,614400,269213696,44359680,983240704,
01-06 10:22:01,19.799,78.446,0.752,1.003,0,449220608,156327936,56299520,15346049024,0,0,688128,306786304,44359680,983240704,
01-06 10:22:02,19.192,73.990,1.515,5.303,0,450158592,154845184,56471552,15346020352,2040,0,438272,203726848,44359680,983240704,
01-06 10:22:03,19.701,79.551,0.499,0.249,0,450818048,176328704,56471552,15324397568,60,0,745472,86392832,44359680,983240704,
01-06 10:22:04,18.703,79.302,0.998,0.998,0,449732608,172732416,56471552,15328985088,60,0,151552,382963712,44359680,983240704,
01-06 10:22:05,20.050,78.697,1.003,0.251,0,449695744,167985152,56471552,15333679104,0,0,569344,38109184,44359680,983240704,
01-06 10:22:06,19.603,76.923,0.993,2.481,0,449683456,163086336,56475648,15338242048,120,0,421888,278044672,44359680,983240704,
01-06 10:22:07,18.905,74.876,1.244,4.975,0,448540672,162988032,56614912,15339053056,149,0,679936,263192576,44359680,983240704,
01-06 10:22:08,20.603,76.884,1.005,1.508,0,449712128,158470144,56614912,15342383104,60,0,389120,303669248,44359680,983240704,
01-06 10:22:09,19.598,78.392,0.754,1.256,0,449724416,178524160,56614912,15322595328,0,0,589824,224366592,44359680,983240704,
01-06 10:22:10,17.413,81.343,0.746,0.498,0,450351104,172658688,56619008,15327952896,60,0,733184,145031168,44359680,983240704,
01-06 10:22:11,18.703,78.304,0.998,1.995,0,450199552,171073536,56623104,15329538048,0,0,331776,387411968,44359680,983240704,
01-06 10:22:12,17.706,77.556,1.247,3.491,0,450285568,165842944,56758272,15334576128,60,0,806912,31436800,44359680,983240704,
01-06 10:22:13,20.403,78.086,1.008,0.504,0,450646016,161800192,56758272,15337615360,0,0,602112,258895872,44359680,983240704,
01-06 10:22:14,19.395,78.086,0.756,1.763,0,449863680,158482432,56758272,15342129152,120,0,712704,243322880,44359680,983240704,
01-06 10:22:15,20.250,79,0.750,0,0,450555904,155172864,56758272,15344508928,60,0,417792,0,44359680,983240704,
01-06 10:22:16,20.854,77.638,0.754,0.754,0,449527808,176861184,56762368,15324143616,60,0,352256,423608320,44359680,983240704,
01-06 10:22:17,18.797,73.183,2.256,5.764,0,449314816,175435776,56897536,15325696000,0,0,741376,223617024,44359680,983240704,
01-06 10:22:18,20.101,75.628,1.256,3.015,0,449675264,173445120,56897536,15327182848,60,0,319488,411496448,44359680,983240704,
01-06 10:22:19,19.549,79.198,1.003,0.251,0,450584576,167510016,56897536,15331446784,0,0,167936,165134336,44359680,983240704,
01-06 10:22:20,18.657,78.109,0.995,2.239,0,449073152,163131392,56897536,15337385984,60,0,913408,307060736,44359680,983240704,
01-06 10:22:21,18.593,79.397,0.754,1.256,0,450150400,159064064,56901632,15340011520,0,0,356352,313106432,44359680,983240704,
01-06 10:22:22,15.711,76.060,1.995,6.234,0,450084864,158121984,57036800,15340838912,60,0,274432,196370432,44359680,983240704,
01-06 10:22:23,18.342,81.156,0.503,0,0,451190784,176771072,57036800,15321620480,0,0,946176,88031232,44359680,983240704,
01-06 10:22:24,20.050,77.694,0.752,1.504,0,450289664,174587904,57036800,15324712960,60,0,729088,379273216,44359680,983240704,
01-06 10:22:25,19.549,78.947,1.003,0.501,0,450387968,170045440,57036800,15329026048,0,0,876544,54140928,44359680,983240704,
01-06 10:22:26,20.655,78.338,0.504,0.504,0,451014656,164995072,57040896,15333158912,60,0,544768,283549696,44359680,983240704,
01-06 10:22:27,21.608,73.367,1.005,4.020,0,450654208,162852864,57180160,15335280640,0,0,282624,350887936,44359680,983240704,
01-06 10:22:28,20.250,78.500,0.750,0.500,0,449724416,160313344,57180160,15338663936,60,0,299008,310161408,44359680,983240704,
01-06 10:22:29,19.451,79.302,0.748,0.499,0,449937408,156082176,57180160,15342706688,0,0,491520,187858944,44359680,983240704,
01-06 10:22:30,20.750,78.250,0.750,0.250,0,450633728,174956544,57184256,15323643904,60,0,638976,135188480,44359680,983240704,
01-06 10:22:31,20.050,76.942,1.504,1.504,0,449921024,170844160,57180160,15328690176,0,0,196608,380911616,44359680,983240704,
01-06 10:22:32,18.250,77.500,1.500,2.750,0,451293184,168161280,57323520,15329341440,60,0,1011712,44322816,44359680,983240704,
01-06 10:22:33,19.395,78.086,1.511,1.008,0,450387968,161812480,57323520,15336132608,0,0,335872,293462016,44359680,983240704,
01-06 10:22:34,19.799,78.195,1.003,1.003,0,450453504,159694848,57323520,15338258432,60,0,663552,234508288,44359680,983240704,
01-06 10:22:35,20,78.228,1.013,0.759,0,449613824,156196864,57327616,15342301184,0,0,180224,338300928,44359680,983240704,
01-06 10:22:36,18.859,78.908,0.744,1.489,0,450514944,177303552,57327616,15320920064,60,0,364544,206974976,44359680,983240704,
01-06 10:22:37,18.408,69.652,2.488,9.453,0,451158016,176910336,57466880,15320481792,149,0,577536,382521344,44359680,983240704,
01-06 10:22:38,20.603,77.889,0.754,0.754,0,449970176,170835968,57466880,15327473664,120,0,995328,70270976,44359680,983240704,
01-06 10:22:39,19.144,79.093,0.756,1.008,0,449736704,167075840,57470976,15331086336,0,0,184320,243302400,44359680,983240704,
01-06 10:22:40,18.905,76.368,1.741,2.985,0,449966080,163876864,57470976,15334133760,60,0,851968,292990976,44359680,983240704,
01-06 10:22:41,21.446,77.556,0.998,0,0,450330624,159367168,57470976,15337668608,0,0,339968,0,44359680,983240704,
01-06 10:22:42,16.583,71.357,2.764,9.296,0,453836800,159125504,57610240,15334367232,60,0,16384,378376192,44359680,983240704,
01-06 10:22:43,20.551,75.940,1.253,2.256,0,450297856,157331456,57610240,15339577344,0,0,421888,242569216,44359680,983240704,
01-06 10:22:44,20,79.500,0.500,0,0,449376256,177090560,57614336,15321460736,60,0,466944,86302720,44359680,983240704,
01-06 10:22:45,19.107,78.164,0.993,1.737,0,450134016,174407680,57614336,15323512832,0,0,311296,375709696,44359680,983240704,
01-06 10:22:46,19.647,79.345,0.756,0.252,0,450375680,167616512,57614336,15329751040,60,0,520192,41639936,44359680,983240704,
