"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud107",,,,"User:","gsd"
"Cmdline:","dstat --time --cpu --mem --net --disk --swap --output /mnt/nvme/tracing_data/sysdig/dstat.csv",,,,"Date:","31 May 2023 15:02:49 WEST"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"swap",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","used","free"
31-05 15:14:43,30.500,68.500,0.750,0.250,0,1716187136,13235449856,50356224,1408942080,52159,4121614,0,24576,43384832,984215552,
31-05 15:14:44,31.328,67.920,0.752,0,0,1717096448,13236903936,50356224,1406578688,56454,4270544,0,0,43384832,984215552,
31-05 15:14:45,29.250,67.750,1,2,0,1717334016,13235867648,50483200,1407250432,57704,4436174,0,31150080,43384832,984215552,
31-05 15:14:46,24.874,74.623,0.503,0,0,1716912128,13236166656,50483200,1407365120,53116,3613676,0,1675264,43384832,984215552,
31-05 15:14:47,28.321,70.426,1.253,0,0,1715363840,13237706752,50483200,1407373312,54224,4436198,0,0,43384832,984215552,
31-05 15:14:48,26.633,73.116,0.251,0,0,1717719040,13238444032,50483200,1404280832,52070,3780078,0,0,43384832,984215552,
31-05 15:14:49,28.822,70.677,0.501,0,0,1716842496,13239050240,50483200,1404551168,56798,4256071,0,0,43384832,984215552,
31-05 15:14:50,30.750,67.500,1,0.750,0,1716871168,13239525376,50610176,1403932672,62312,4593153,0,31145984,43384832,984215552,
31-05 15:14:51,28,71.750,0.250,0,0,1715093504,13239488512,50610176,1405730816,52071,4273354,0,0,43384832,984215552,
31-05 15:14:52,22.556,76.692,0.752,0,0,1716842496,13237452800,50610176,1406017536,40744,2629199,0,0,43384832,984215552,
31-05 15:14:53,23.750,75.500,0.750,0,0,1715466240,13235515392,50610176,1409331200,44823,3464697,0,0,43384832,984215552,
31-05 15:14:54,25.126,74.121,0.754,0,0,1716359168,13236985856,50610176,1406967808,49049,3450648,0,0,43384832,984215552,
31-05 15:14:55,24.561,72.180,1.504,1.754,0,1716727808,13234573312,50737152,1408884736,44573,3449221,0,31129600,43384832,984215552,
31-05 15:14:56,21.805,77.694,0.501,0,0,1716654080,13234728960,50737152,1408802816,36340,2793576,0,0,43384832,984215552,
31-05 15:14:57,23.250,76.500,0.250,0,0,1716477952,13235920896,50737152,1407787008,43082,2792638,0,0,43384832,984215552,
31-05 15:14:58,21.053,78.697,0.251,0,0,1716158464,13224628224,50737152,1419399168,29811,1806284,0,0,43384832,984215552,
31-05 15:14:59,23.559,75.940,0.501,0,0,1716264960,13226348544,50737152,1417572352,34918,2629243,0,0,43384832,984215552,
31-05 15:15:00,27,69.500,1.750,1.750,0,1717084160,13230870528,50864128,1412104192,49951,3769140,0,31129600,43384832,984215552,
31-05 15:15:01,28.715,69.773,1.511,0,0,1715322880,13234286592,50864128,1410449408,55601,4262420,0,4710400,43384832,984215552,
31-05 15:15:02,30.326,68.922,0.752,0,0,1717125120,13235990528,50864128,1406943232,58472,4599916,0,0,43384832,984215552,
31-05 15:15:03,36.591,63.158,0.251,0,0,1716346880,13236957184,50864128,1406754816,56690,3792994,0,0,43384832,984215552,
31-05 15:15:04,34.250,65.250,0.500,0,0,1716031488,13235965952,50864128,1408061440,57650,4271660,0,0,43384832,984215552,
31-05 15:15:05,27.569,69.424,1.003,2.005,0,1716031488,13237760000,50991104,1406140416,58658,4599656,0,31105024,43384832,984215552,
31-05 15:15:06,28.392,71.106,0.503,0,0,1716494336,13236559872,50991104,1406877696,64249,4600132,0,0,43384832,984215552,
31-05 15:15:07,29.574,69.674,0.752,0,0,1715519488,13237526528,50991104,1406885888,61762,4764246,0,0,43384832,984215552,
31-05 15:15:08,29.648,69.347,1.005,0,0,1716527104,13236539392,50991104,1406865408,62259,4435723,0,0,43384832,984215552,
31-05 15:15:09,30,69.250,0.750,0,0,1716977664,13237526528,50991104,1405427712,62441,4601434,0,0,43384832,984215552,
31-05 15:15:10,26.185,71.322,0.748,1.746,0,1716539392,13235556352,51118080,1407709184,55618,4271412,0,31133696,43384832,984215552,
31-05 15:15:11,24.937,74.559,0.504,0,0,1715879936,13233324032,51118080,1410584576,54186,3778619,0,16384,43384832,984215552,
31-05 15:15:12,29.250,69.750,1,0,0,1717325824,13235630080,51118080,1406832640,58280,3942971,0,0,43384832,984215552,
31-05 15:15:13,27.708,72.040,0.252,0,0,1715724288,13236121600,51118080,1407942656,56886,4278192,0,0,43384832,984215552,
31-05 15:15:14,30.402,68.844,0.754,0,0,1716277248,13239435264,51126272,1404067840,67620,4925626,0,24576,43384832,984215552,
31-05 15:15:15,32.080,64.411,0.752,2.757,0,1717190656,13238198272,51253248,1404248064,69680,5421929,0,31121408,43384832,984215552,
31-05 15:15:16,24.500,75,0.500,0,0,1716146176,13234315264,51253248,1409175552,53345,3778943,0,0,43384832,984215552,
31-05 15:15:17,28.463,70.781,0.756,0,0,1716760576,13234843648,51253248,1408032768,66022,4436571,0,1675264,43384832,984215552,
31-05 15:15:18,27.250,71.750,1,0,0,1716793344,13235679232,51253248,1407164416,59432,4435878,0,0,43384832,984215552,
31-05 15:15:19,34.586,65.163,0.251,0,0,1715290112,13237284864,51253248,1407062016,57150,4436286,0,0,43384832,984215552,
31-05 15:15:20,30.730,65.743,1.259,2.267,0,1717452800,13234774016,51380224,1407283200,58361,4599917,0,31137792,43384832,984215552,
31-05 15:15:21,30.730,68.262,1.008,0,0,1716273152,13235462144,51380224,1407774720,64085,4601675,0,0,43384832,984215552,
31-05 15:15:22,27.500,71.750,0.750,0,0,1716400128,13233729536,51380224,1409380352,49543,3613807,0,0,43384832,984215552,
31-05 15:15:23,27.960,70.781,1.259,0,0,1716879360,13235130368,51380224,1407500288,58440,4287058,0,0,43384832,984215552,
31-05 15:15:24,27,72.250,0.750,0,0,1716805632,13235433472,51380224,1407270912,63208,4272056,0,0,43384832,984215552,
31-05 15:15:25,29.949,66.244,1.269,2.538,0,1717080064,13237739520,51507200,1404563456,51667,4435447,0,31133696,43384832,984215552,
31-05 15:15:26,25.686,73.566,0.748,0,0,1716129792,13235769344,51507200,1407467520,50684,3614290,0,0,43384832,984215552,
31-05 15:15:27,26.700,72.544,0.756,0,0,1715871744,13236502528,51507200,1406992384,50401,3933132,0,0,43384832,984215552,
31-05 15:15:28,17.750,81.750,0.500,0,0,1714860032,13232058368,51507200,1412448256,24366,1801735,0,0,43384832,984215552,
31-05 15:15:29,13.033,86.967,0,0,0,1716129792,13228949504,51507200,1414287360,8110,491393,0,0,43384832,984215552,
31-05 15:15:30,25.815,71.178,1.003,2.005,0,1716695040,13229674496,51634176,1412870144,53217,3770014,0,31117312,43384832,984215552,
31-05 15:15:31,25.124,74.129,0.746,0,0,1716527104,13229387776,51634176,1413324800,42121,3121274,0,0,43384832,984215552,
31-05 15:15:32,23.559,76.190,0.251,0,0,1717944320,13229953024,51634176,1411342336,47088,3449855,0,0,43384832,984215552,
31-05 15:15:33,27.638,71.608,0.754,0,0,1717149696,13236166656,51634176,1405923328,55501,4285732,0,0,43384832,984215552,
31-05 15:15:34,23.869,75.377,0.754,0,0,1716346880,13236465664,51634176,1406427136,47887,3450111,0,0,43384832,984215552,
31-05 15:15:35,17,79,1.500,2.500,0,1717178368,13236166656,51761152,1405751296,25536,1807066,0,31141888,43384832,984215552,
31-05 15:15:36,15,84.750,0.250,0,0,1716932608,13223149568,51761152,1419014144,19677,821595,0,0,43384832,984215552,
31-05 15:15:37,28.141,70.603,1.256,0,0,1717297152,13228384256,51761152,1413414912,56677,4599819,0,1449984,43384832,984215552,
31-05 15:15:38,28.321,70.927,0.752,0,0,1716047872,13230669824,51761152,1412378624,56450,4435581,0,0,43384832,984215552,
31-05 15:15:39,26.817,72.682,0.501,0,0,1716686848,13232193536,51761152,1410215936,56161,4107400,0,12288,43384832,984215552,
31-05 15:15:40,25.628,70.603,1.508,2.261,0,1717243904,13231833088,51888128,1409892352,47587,3614330,0,31125504,43384832,984215552,
31-05 15:15:41,28.250,71.250,0.500,0,0,1716551680,13234745344,51888128,1407672320,56497,4271088,0,0,43384832,984215552,
31-05 15:15:42,27.889,71.608,0.503,0,0,1716543488,13237387264,51888128,1405038592,57253,4436171,0,16384,43384832,984215552,
31-05 15:15:43,28.571,70.426,1.003,0,0,1717141504,13239181312,51888128,1402646528,55191,4602073,0,0,43384832,984215552,
31-05 15:15:44,26.817,72.431,0.752,0,0,1716867072,13237190656,51888128,1404911616,50054,3933784,0,0,43384832,984215552,
31-05 15:15:45,27.318,70.677,0.501,1.504,0,1716346880,13234835456,52023296,1407651840,53462,4108089,0,31150080,43384832,984215552,
31-05 15:15:46,25.628,73.869,0.503,0,0,1715597312,13232680960,52023296,1410539520,49523,3614050,0,0,43384832,984215552,
31-05 15:15:47,26.131,73.367,0.503,0,0,1716674560,13232832512,52023296,1409310720,51760,3943253,0,1675264,43384832,984215552,
31-05 15:15:48,26.316,72.431,1.253,0,0,1717092352,13231251456,52023296,1410473984,54437,3942997,0,0,43384832,984215552,
31-05 15:15:49,25.500,74,0.500,0,0,1716756480,13230366720,52023296,1411694592,46294,3614671,0,0,43384832,984215552,
31-05 15:15:50,25.628,71.106,0.754,2.513,0,1717166080,13230235648,52150272,1411289088,44554,2957122,0,31145984,43384832,984215552,
31-05 15:15:51,25.126,74.372,0.503,0,0,1716981760,13231886336,52150272,1409822720,48425,3614445,0,0,43384832,984215552,
31-05 15:15:52,20.352,79.397,0.251,0,0,1716748288,13226602496,52150272,1415340032,26506,1971339,0,0,43384832,984215552,
31-05 15:15:53,23.559,75.940,0.501,0,0,1716875264,13224083456,52150272,1417719808,46241,3135556,0,0,43384832,984215552,
31-05 15:15:54,25.189,73.552,1.259,0,0,1717862400,13231177728,52150272,1409634304,48718,3778798,0,0,43384832,984215552,
31-05 15:15:55,24.874,72.111,1.005,2.010,0,1716891648,13232410624,52277248,1409228800,47392,3614284,0,31105024,43384832,984215552,
31-05 15:15:56,28.967,70.025,1.008,0,0,1717465088,13234356224,52277248,1406709760,58326,4271486,0,0,43384832,984215552,
31-05 15:15:57,26.566,72.180,1.253,0,0,1715580928,13234003968,52277248,1408946176,52721,3944201,0,0,43384832,984215552,
31-05 15:15:58,20.301,79.198,0.501,0,0,1717211136,13229363200,52277248,1411956736,37104,2793245,0,0,43384832,984215552,
31-05 15:15:59,29.323,70.175,0.501,0,0,1717592064,13230526464,52277248,1410412544,58255,4271267,0,0,43384832,984215552,
31-05 15:16:00,27.889,68.844,1.256,2.010,0,1717587968,13233389568,52404224,1407426560,52851,3943430,0,31141888,43384832,984215552,
31-05 15:16:01,29.219,70.025,0.756,0,0,1717673984,13236248576,52404224,1404465152,60491,4435982,0,0,43384832,984215552,
31-05 15:16:02,27.387,71.357,1.256,0,0,1717104640,13233901568,52404224,1407381504,52096,4436226,0,0,43384832,984215552,
31-05 15:16:03,25.126,73.869,1.005,0,0,1716260864,13233864704,52404224,1408262144,39667,3301292,0,53010432,43384832,984215552,
31-05 15:16:04,20.500,79.250,0.250,0,0,1717391360,13229252608,52404224,1411743744,35690,2300272,0,0,43384832,984215552,
31-05 15:16:05,27.318,69.173,1.253,2.256,0,1717465088,13231874048,52531200,1408921600,54143,4107518,0,31182848,43384832,984215552,
31-05 15:16:06,27.638,71.106,1.256,0,0,1716310016,13235908608,52531200,1406025728,54895,4271763,0,0,43384832,984215552,
31-05 15:16:07,26.382,73.367,0.251,0,0,1716998144,13236133888,52531200,1405112320,49733,3614750,0,0,43384832,984215552,
31-05 15:16:08,25.935,73.815,0.249,0,0,1716334592,13237948416,52531200,1403961344,53268,4106863,0,1159168,43384832,984215552,
31-05 15:16:09,27.820,71.679,0.501,0,0,1716772864,13236592640,52531200,1404878848,50495,3943465,0,0,43384832,984215552,
31-05 15:16:10,22.166,73.048,1.763,3.023,0,1716793344,13237669888,52658176,1403654144,40471,2794062,0,31170560,43384832,984215552,
31-05 15:16:11,26.382,73.367,0.251,0,0,1717219328,13233426432,52658176,1407471616,55741,4106749,0,0,43384832,984215552,
31-05 15:16:12,28.500,70.750,0.750,0,0,1717219328,13234364416,52658176,1406533632,56319,4095407,0,0,43384832,984215552,
31-05 15:16:13,26.700,71.788,1.511,0,0,1716088832,13235773440,52658176,1406259200,55274,4280380,0,0,43384832,984215552,
31-05 15:16:14,27.136,72.111,0.754,0,0,1717006336,13236842496,52658176,1404272640,54920,4106466,0,0,43384832,984215552,
31-05 15:16:15,26.434,69.077,1.247,3.242,0,1717579776,13236645888,52785152,1403752448,55394,4109039,0,31145984,43384832,984215552,
31-05 15:16:16,23.929,75.063,1.008,0,0,1717411840,13234057216,52785152,1406521344,48031,3450924,0,12288,43384832,984215552,
31-05 15:16:17,28.928,70.324,0.748,0,0,1716125696,13235625984,52785152,1406238720,49078,4107736,0,0,43384832,984215552,
31-05 15:16:18,25.758,73.737,0.505,0,0,1717927936,13235650560,52785152,1404411904,49655,3613924,0,0,43384832,984215552,
31-05 15:16:19,29.073,70.175,0.752,0,0,1715355648,13237813248,52785152,1404821504,54530,3944050,0,0,43384832,984215552,
31-05 15:16:20,28.321,67.920,1.504,2.256,0,1717215232,13237420032,52912128,1403228160,51024,4272658,0,31125504,43384832,984215552,
31-05 15:16:21,28.070,71.178,0.752,0,0,1717702656,13236989952,52920320,1403162624,55554,3769015,0,12288,43384832,984215552,
31-05 15:16:22,24.500,75.250,0.250,0,0,1717243904,13234483200,52920320,1406128128,43128,3603150,0,0,43384832,984215552,
31-05 15:16:23,25.250,74,0.750,0,0,1716228096,13235585024,52920320,1406042112,54324,3787837,0,0,43384832,984215552,
31-05 15:16:24,29.500,69.750,0.750,0,0,1717182464,13236326400,52920320,1404346368,57780,4436494,0,0,43384832,984215552,
31-05 15:16:25,28.463,68.010,1.259,2.267,0,1716711424,13236015104,53047296,1405001728,53930,3943428,0,31121408,43384832,984215552,
31-05 15:16:26,27.708,71.033,1.259,0,0,1716137984,13236002816,53047296,1405587456,50322,4107612,0,0,43384832,984215552,
31-05 15:16:27,29.899,69.095,1.005,0,0,1715834880,13231063040,53047296,1410830336,55492,4436183,0,0,43384832,984215552,
31-05 15:16:28,19.298,80.451,0.251,0,0,1717166080,13232062464,53047296,1408499712,35019,2135537,0,0,43384832,984215552,
31-05 15:16:29,24,75.250,0.750,0,0,1716580352,13233266688,53047296,1407881216,42340,3450412,0,0,43384832,984215552,
31-05 15:16:30,22.444,73.815,1.247,2.494,0,1717436416,13230190592,53174272,1409974272,43236,2958543,0,31121408,43384832,984215552,
31-05 15:16:31,25.189,74.055,0.756,0,0,1717002240,13230575616,53174272,1410019328,55822,3943525,0,0,43384832,984215552,
31-05 15:16:32,29.574,69.424,1.003,0,0,1716338688,13231882240,53174272,1409376256,45158,3951178,0,0,43384832,984215552,
31-05 15:16:33,34.422,65.075,0.503,0,0,1716514816,13232418816,53174272,1408663552,52401,3792784,0,1691648,43384832,984215552,
31-05 15:16:34,29.146,69.849,1.005,0,0,1716486144,13231927296,53174272,1409183744,54279,3943053,0,0,43384832,984215552,
31-05 15:16:35,25.063,71.679,1.003,2.256,0,1716416512,13233057792,53301248,1407995904,45736,3285971,0,31121408,43384832,984215552,
31-05 15:16:36,27.136,72.362,0.503,0,0,1717772288,13232435200,53301248,1407262720,54036,4271198,0,0,43384832,984215552,
31-05 15:16:37,28.643,70.352,1.005,0,0,1716080640,13232025600,53301248,1409363968,57746,3943218,0,0,43384832,984215552,
31-05 15:16:38,26.566,72.431,1.003,0,0,1717051392,13231341568,53301248,1409081344,51648,4271043,0,0,43384832,984215552,
31-05 15:16:39,28.571,71.178,0.251,0,0,1716711424,13232705536,53301248,1408057344,54508,4108238,0,258048,43384832,984215552,
31-05 15:16:40,24.181,71.285,1.511,3.023,0,1717182464,13233434624,53428224,1406730240,38414,2628446,0,31133696,43384832,984215552,
31-05 15:16:41,28.141,71.106,0.754,0,0,1717329920,13229809664,53428224,1410187264,49464,3614429,0,0,43384832,984215552,
31-05 15:16:42,26.817,72.180,1.003,0,0,1717186560,13233917952,53428224,1406222336,54373,4105483,0,0,43384832,984215552,
31-05 15:16:43,28.894,70.603,0.503,0,0,1715933184,13235040256,53428224,1406353408,54494,3945156,0,0,43384832,984215552,
31-05 15:16:44,29.250,70,0.750,0,0,1717104640,13231452160,53428224,1408770048,54681,4434823,0,0,43384832,984215552,
31-05 15:16:45,27.387,69.598,1.256,1.759,0,1717202944,13231947776,53555200,1408049152,58493,4271037,0,31125504,43384832,984215552,
31-05 15:16:46,27.068,72.431,0.501,0,0,1716719616,13234651136,53555200,1405825024,54285,3943437,0,12288,43384832,984215552,
31-05 15:16:47,24.250,75.250,0.500,0,0,1717129216,13231939584,53555200,1408126976,40964,3449700,0,0,43384832,984215552,
31-05 15:16:48,31.658,67.588,0.754,0,0,1716486144,13232672768,53555200,1408036864,69563,4928328,0,0,43384832,984215552,
31-05 15:16:49,27.318,71.679,1.003,0,0,1717379072,13231874048,53555200,1407942656,58201,4108239,0,0,43384832,984215552,
31-05 15:16:50,28.358,68.159,1.493,1.990,0,1716772864,13233074176,53682176,1407221760,62635,4765848,0,31117312,43384832,984215552,
31-05 15:16:51,23.810,76.190,0,0,0,1715748864,13232037888,53682176,1409277952,36409,2627973,0,0,43384832,984215552,
31-05 15:16:52,25.815,73.434,0.752,0,0,1716805632,13231476736,53690368,1408774144,51031,3779921,0,24576,43384832,984215552,
31-05 15:16:53,29.825,69.674,0.501,0,0,1717866496,13231792128,53690368,1407397888,64107,4450108,0,0,43384832,984215552,
31-05 15:16:54,30.227,69.270,0.504,0,0,1716723712,13234581504,53690368,1405751296,64011,4601251,0,0,43384832,984215552,
31-05 15:16:55,30.227,65.239,1.763,2.771,0,1716559872,13234675712,53817344,1405693952,59565,5087218,0,31125504,43384832,984215552,
31-05 15:16:56,27.820,71.178,1.003,0,0,1716031488,13232074752,53817344,1408819200,55047,3930431,0,0,43384832,984215552,
31-05 15:16:57,29.397,69.095,1.508,0,0,1716547584,13232566272,53817344,1407811584,62424,4764109,0,0,43384832,984215552,
31-05 15:16:58,27,72.500,0.500,0,0,1717542912,13233238016,53817344,1406144512,53539,3778775,0,0,43384832,984215552,
31-05 15:16:59,29.397,69.849,0.754,0,0,1716428800,13232717824,53817344,1407778816,61579,4271440,0,0,43384832,984215552,
31-05 15:17:00,27.778,68.434,1.515,2.273,0,1717346304,13234159616,53944320,1405292544,50516,3942660,0,31113216,43384832,984215552,
31-05 15:17:01,24.311,71.429,1.253,3.008,0,1717714944,13233790976,54685696,1404547072,40477,3121385,1122304,27959296,43384832,984215552,
31-05 15:17:02,16.583,82.915,0.503,0,0,1716817920,13230387200,54697984,1408835584,20811,1315074,102400,4096,43384832,984215552,
31-05 15:17:03,27.500,71.750,0.750,0,0,1716760576,13231661056,54697984,1407619072,59195,4122103,0,0,43384832,984215552,
31-05 15:17:04,25.564,73.684,0.752,0,0,1715871744,13230604288,54697984,1409564672,46920,3121065,0,48742400,43384832,984215552,
31-05 15:17:05,26.817,72.682,0.501,0,0,1715699712,13229674496,54697984,1410666496,54014,3779914,0,0,43384832,984215552,
31-05 15:17:06,27.136,70.101,1.256,1.508,0,1720684544,13223096320,54820864,1412136960,62817,4435225,0,29626368,43384832,984215552,
31-05 15:17:07,30.424,68.828,0.748,0,0,1717063680,13229555712,54824960,1409294336,59678,4764713,0,1601536,43384832,984215552,
31-05 15:17:08,28.571,70.677,0.752,0,0,1717346304,13232218112,54824960,1406349312,61113,4600043,0,0,43384832,984215552,
31-05 15:17:09,26.382,72.864,0.754,0,0,1716711424,13234864128,54824960,1404338176,54897,4093223,0,3719168,43384832,984215552,
31-05 15:17:10,23.559,76.190,0.251,0,0,1716228096,13225435136,54824960,1414250496,43920,3439645,0,0,43384832,984215552,
31-05 15:17:11,28.788,68.182,1.010,2.020,0,1718255616,13226340352,54947840,1411194880,55842,4107418,0,31162368,43384832,984215552,
31-05 15:17:12,23.116,76.382,0.503,0,0,1717485568,13228244992,54951936,1410056192,34820,2792695,0,4096,43384832,984215552,
31-05 15:17:13,24.439,75.312,0.249,0,0,1717702656,13226143744,54951936,1411940352,48870,2971861,0,0,43384832,984215552,
31-05 15:17:14,32.750,66.250,1,0,0,1716785152,13230309376,54951936,1408692224,55453,4271471,0,0,43384832,984215552,
31-05 15:17:15,32.750,66.750,0.500,0,0,1717796864,13229539328,54951936,1408450560,52283,4435637,0,0,43384832,984215552,
31-05 15:17:16,25.686,71.820,0.748,1.746,0,1718308864,13229998080,55074816,1407356928,48137,3285968,0,31129600,43384832,984215552,
31-05 15:17:17,26.131,73.367,0.503,0,0,1716727808,13226184704,55078912,1412747264,46748,3614036,0,4096,43384832,984215552,
31-05 15:17:18,26.884,72.613,0.503,0,0,1716506624,13229719552,55078912,1409433600,50112,3452620,0,0,43384832,984215552,
31-05 15:17:19,31.671,67.581,0.748,0,0,1715970048,13231587328,55078912,1408102400,55047,4437069,0,0,43384832,984215552,
31-05 15:17:20,24.242,75,0.758,0,0,1717669888,13233090560,55078912,1404899328,51586,3778914,0,0,43384832,984215552,
31-05 15:17:21,27.681,68.329,1.746,2.244,0,1716883456,13232447488,55201792,1406205952,55349,3943452,0,31113216,43384832,984215552,
31-05 15:17:22,30.151,69.095,0.754,0,0,1717403648,13232353280,55205888,1405775872,53097,3944838,0,4096,43384832,984215552,
31-05 15:17:23,21,78,1,0,0,1717645312,13231329280,55205888,1406558208,23236,1985904,0,12288,43384832,984215552,
31-05 15:17:24,19.095,80.653,0.251,0,0,1717854208,13223829504,55205888,1413853184,16182,820946,0,0,43384832,984215552,
31-05 15:17:25,24.623,74.372,1.005,0,0,1717379072,13228425216,55205888,1409732608,45194,3615523,0,0,43384832,984215552,
31-05 15:17:26,23.559,71.930,2.256,2.256,0,1717137408,13229129728,55328768,1409146880,49373,3778261,0,29589504,43384832,984215552,
31-05 15:17:27,24.060,74.937,0.752,0.251,0,1717010432,13228814336,55341056,1409576960,45096,2958556,0,1552384,43384832,984215552,
31-05 15:17:28,18.797,80.952,0.251,0,0,1718308864,13229502464,55341056,1407590400,23123,1971266,0,0,43384832,984215552,
31-05 15:17:29,19.451,80.299,0.249,0,0,1716195328,13227896832,55341056,1411309568,30864,1971657,0,0,43384832,984215552,
31-05 15:17:30,21.859,77.387,0.754,0,0,1716826112,13222699008,55341056,1415876608,38909,2628982,0,0,43384832,984215552,
31-05 15:17:31,19.549,77.444,1.253,1.754,0,1718693888,13225504768,55463936,1411080192,32078,2135677,0,28213248,43384832,984215552,
31-05 15:17:32,25.253,73.485,1.010,0.253,0,1717334016,13226033152,55468032,1411907584,51501,3614428,0,2928640,43384832,984215552,
31-05 15:17:33,28.070,71.178,0.752,0,0,1717129216,13230612480,55468032,1407533056,54243,4121292,0,0,43384832,984215552,
31-05 15:17:34,23.500,75.750,0.750,0,0,1716830208,13226110976,55468032,1412333568,50326,3122033,0,0,43384832,984215552,
31-05 15:17:35,24.121,75.377,0.503,0,0,1717047296,13228290048,55468032,1409937408,40676,3444158,0,49119232,43384832,984215552,
31-05 15:17:36,27.820,67.419,1.754,3.008,0,1718747136,13228699648,55590912,1407705088,58312,4422255,0,26853376,43384832,984215552,
31-05 15:17:37,23.869,75.126,0.503,0.503,0,1716166656,13228552192,55595008,1410428928,47163,3285773,0,4304896,43384832,984215552,
31-05 15:17:38,26.065,72.932,1.003,0,0,1717465088,13227720704,55595008,1409966080,53101,3942773,0,0,43384832,984215552,
31-05 15:17:39,28.571,70.426,1.003,0,0,1718259712,13229854720,55595008,1407037440,52238,4271697,0,0,43384832,984215552,
31-05 15:17:40,23,76.750,0.250,0,0,1717612544,13229801472,55595008,1407737856,49407,3442644,0,3776512,43384832,984215552,
31-05 15:17:41,27.569,69.674,1.003,1.754,0,1718816768,13227585536,55717888,1408626688,60224,4751392,0,30277632,43384832,984215552,
31-05 15:17:42,30.500,68.750,0.750,0,0,1718157312,13229113344,55721984,1407754240,61257,4272477,0,888832,43384832,984215552,
31-05 15:17:43,28.894,70.101,1.005,0,0,1717301248,13232136192,55721984,1405587456,53914,4615385,0,0,43384832,984215552,
31-05 15:17:44,26.750,72.250,1,0,0,1716867072,13230735360,55721984,1407422464,53240,3944089,0,0,43384832,984215552,
31-05 15:17:45,24.874,74.623,0.503,0,0,1717346304,13227880448,55721984,1409798144,44978,3286376,0,0,43384832,984215552,
31-05 15:17:46,27.387,69.347,1.256,2.010,0,1717276672,13228892160,55844864,1408733184,55196,3780544,0,30277632,43384832,984215552,
31-05 15:17:47,28.392,70.352,1.256,0,0,1718530048,13226749952,55848960,1409617920,48841,4107275,0,872448,43384832,984215552,
31-05 15:17:48,27.318,72.180,0.501,0,0,1717551104,13231890432,55848960,1405456384,53757,3943815,0,0,43384832,984215552,
31-05 15:17:49,32.331,66.917,0.752,0,0,1717837824,13230972928,55848960,1406087168,58188,4601114,0,0,43384832,984215552,
31-05 15:17:50,24.372,74.623,1.005,0,0,1716232192,13224419328,55848960,1414246400,49710,3450804,0,0,43384832,984215552,
31-05 15:17:51,26.065,70.677,1.003,2.256,0,1717661696,13221449728,55971840,1415663616,52914,3943329,0,30277632,43384832,984215552,
31-05 15:17:52,26.633,72.362,1.005,0,0,1717182464,13219491840,55975936,1418096640,45117,3614106,0,819200,43384832,984215552,
31-05 15:17:53,27.960,71.285,0.756,0,0,1717055488,13224792064,55975936,1412923392,60216,4609266,0,0,43384832,984215552,
31-05 15:17:54,25.377,73.869,0.754,0,0,1717727232,13224427520,55975936,1412616192,47569,3613489,0,12288,43384832,984215552,
31-05 15:17:55,25.879,73.618,0.503,0,0,1716596736,13225742336,55975936,1412431872,56971,4108537,0,0,43384832,984215552,
31-05 15:17:56,28.608,69.367,0.506,1.519,0,1717915648,13224587264,56094720,1412149248,56923,4599810,0,28213248,43384832,984215552,
31-05 15:17:57,27.750,71.250,0.750,0.250,0,1717346304,13228232704,56102912,1409064960,55366,3943290,0,2895872,43384832,984215552,
31-05 15:17:58,23.618,75.377,1.005,0,0,1718140928,13223546880,56123392,1412935680,51644,4107504,20480,0,43384832,984215552,
31-05 15:17:59,28.715,70.277,1.008,0,0,1716453376,13226971136,56131584,1411174400,61010,4271901,0,24576,43384832,984215552,
31-05 15:18:00,27.182,72.070,0.748,0,0,1717460992,13227212800,56131584,1409925120,49348,4271539,0,0,43384832,984215552,
31-05 15:18:01,27.020,68.434,2.778,1.768,0,1718345728,13228072960,56254464,1408057344,48529,3779094,0,27525120,43384832,984215552,
31-05 15:18:02,25.686,73.317,0.499,0.499,0,1717616640,13231259648,56258560,1405595648,46464,3450099,0,3616768,43384832,984215552,
31-05 15:18:03,27.068,71.679,1.253,0,0,1716834304,13231779840,56258560,1405857792,51552,3793009,0,0,43384832,984215552,
31-05 15:18:04,26.382,73.116,0.503,0,0,1717800960,13232951296,56258560,1403723776,53646,3943541,0,0,43384832,984215552,
31-05 15:18:05,28,71.500,0.500,0,0,1716154368,13230518272,56258560,1407803392,54729,3615982,0,0,43384832,984215552,
31-05 15:18:06,20.403,76.071,1.511,2.015,0,1717604352,13225037824,56377344,1411715072,33787,2300291,0,86290432,43384832,984215552,
31-05 15:18:07,30.479,68.766,0.756,0,0,1718763520,13227622400,56385536,1407963136,54779,4272544,0,2953216,43384832,984215552,
31-05 15:18:08,28.070,71.429,0.501,0,0,1718095872,13229846528,56385536,1406406656,55634,4599811,0,0,43384832,984215552,
31-05 15:18:09,26.633,72.613,0.754,0,0,1717784576,13228814336,56385536,1407750144,49382,3943218,0,0,43384832,984215552,
31-05 15:18:10,25.879,73.869,0.251,0,0,1717170176,13229510656,56385536,1407668224,50708,3615355,0,0,43384832,984215552,
