"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud107",,,,"User:","gsd"
"Cmdline:","dstat --time --cpu --mem --net --disk --swap --output /mnt/nvme/tracing_data/sysdig/dstat.csv",,,,"Date:","31 May 2023 15:37:53 WEST"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"swap",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","used","free"
31-05 15:49:47,33.166,65.075,1.005,0.754,0,1712893952,13248385024,50495488,1400864768,67853,5574979,0,31117312,43376640,984223744,
31-05 15:49:48,28.822,70.426,0.752,0,0,1711763456,13246644224,50495488,1403723776,66393,4592743,0,0,43376640,984223744,
31-05 15:49:49,33.166,66.080,0.754,0,0,1712058368,13246951424,50495488,1403121664,73369,5904563,0,0,43376640,984223744,
31-05 15:49:50,28.822,70.426,0.501,0.251,0,1712250880,13248724992,50495488,1401155584,58772,4593867,0,56913920,43376640,984223744,
31-05 15:49:51,23.750,76,0.250,0,0,1710907392,13247590400,50495488,1403633664,43580,3273649,0,0,43376640,984223744,
31-05 15:49:52,29.073,66.667,1.504,2.757,0,1711280128,13244207104,50622464,1406517248,72400,5575734,0,31154176,43376640,984223744,
31-05 15:49:53,31.234,68.514,0.252,0,0,1712599040,13248180224,50622464,1401225216,59827,4266162,0,0,43376640,984223744,
31-05 15:49:54,28.822,70.175,1.003,0,0,1711755264,13248286720,50622464,1401962496,66028,4591725,0,0,43376640,984223744,
31-05 15:49:55,30.402,68.844,0.754,0,0,1712443392,13248536576,50622464,1401024512,59775,5249606,0,3010560,43376640,984223744,
31-05 15:49:56,30,70,0,0,0,1711972352,13246451712,50622464,1403580416,65640,4934946,0,0,43376640,984223744,
31-05 15:49:57,29.648,68.342,0.754,1.256,0,1711783936,13244194816,50749440,1405898752,63850,4585760,0,31145984,43376640,984223744,
31-05 15:49:58,33.333,66.165,0.501,0,0,1711767552,13247741952,50749440,1402368000,72067,5575614,0,0,43376640,984223744,
31-05 15:49:59,29.825,69.424,0.752,0,0,1711521792,13250670592,50749440,1399685120,63489,5248762,0,0,43376640,984223744,
31-05 15:50:00,25.377,73.618,1.005,0,0,1712295936,13249429504,50749440,1400152064,51511,4265199,0,0,43376640,984223744,
31-05 15:50:01,29.574,70.175,0.251,0,0,1711992832,13247479808,50749440,1402404864,61296,4593598,0,0,43376640,984223744,
31-05 15:50:02,29.899,66.583,1.005,2.513,0,1711460352,13249069056,50876416,1401221120,61390,4910264,0,31141888,43376640,984223744,
31-05 15:50:03,27.889,70.854,1.256,0,0,1710964736,13249945600,50876416,1400840192,63417,4582336,0,0,43376640,984223744,
31-05 15:50:04,28.861,70.633,0.506,0,0,1711689728,13248585728,50876416,1401475072,64149,4920451,0,0,43376640,984223744,
31-05 15:50:05,28.429,71.072,0.499,0,0,1712254976,13248135168,50876416,1401360384,58060,4921906,0,0,43376640,984223744,
31-05 15:50:06,27.182,71.571,1.247,0,0,1712128000,13249572864,50876416,1400049664,50845,3296021,0,0,43376640,984223744,
31-05 15:50:07,41.353,57.143,0.501,1.003,0,1712754688,13248659456,51003392,1400209408,51376,4593392,0,31129600,43376640,984223744,
31-05 15:50:08,31.328,67.669,1.003,0,0,1711644672,13247676416,51003392,1402302464,70721,4593971,0,0,43376640,984223744,
31-05 15:50:09,27.500,72.250,0.250,0,0,1712467968,13247045632,51003392,1402109952,48867,4265317,0,0,43376640,984223744,
31-05 15:50:10,27.136,72.362,0.503,0,0,1711489024,13250949120,51003392,1399185408,60216,4921957,0,0,43376640,984223744,
31-05 15:50:11,33.249,65.743,1.008,0,0,1711386624,13247397888,51003392,1402839040,70450,4594107,0,0,43376640,984223744,
31-05 15:50:12,29.177,67.830,0.998,1.995,0,1711853568,13248200704,51130368,1401442304,60660,4921577,0,31117312,43376640,984223744,
31-05 15:50:13,33.417,66.080,0.503,0,0,1711734784,13249150976,51130368,1400610816,69044,5250538,0,0,43376640,984223744,
31-05 15:50:14,26.566,72.932,0.501,0,0,1710477312,13247569920,51130368,1403449344,44326,4266162,0,0,43376640,984223744,
31-05 15:50:15,29.073,69.674,1.253,0,0,1711431680,13246541824,51130368,1403523072,63191,4921372,0,0,43376640,984223744,
31-05 15:50:16,33.166,65.578,1.256,0,0,1712316416,13247184896,51130368,1401995264,69539,5263080,0,0,43376640,984223744,
31-05 15:50:17,32.331,65.414,1.003,1.253,0,1713115136,13248667648,51253248,1399590912,66964,5249795,0,31125504,43376640,984223744,
31-05 15:50:18,32.663,66.583,0.754,0,0,1712582656,13249564672,51253248,1399226368,68129,5251509,0,0,43376640,984223744,
31-05 15:50:19,30.730,68.010,1.259,0,0,1711947776,13248950272,51261440,1400467456,66062,5239075,0,32768,43376640,984223744,
31-05 15:50:20,28,71.250,0.750,0,0,1712504832,13248217088,51261440,1400643584,53574,4599711,0,0,43376640,984223744,
31-05 15:50:21,29.040,70.202,0.505,0.253,0,1712168960,13245014016,51261440,1404182528,61525,4265897,0,57880576,43376640,984223744,
31-05 15:50:22,30.576,66.416,1.754,1.253,0,1712676864,13249523712,51388416,1399037952,64594,4908674,0,31186944,43376640,984223744,
31-05 15:50:23,29.648,70.101,0.251,0,0,1712320512,13250301952,51388416,1398616064,56934,4262002,0,0,43376640,984223744,
31-05 15:50:24,22.613,77.136,0.251,0,0,1712246784,13249286144,51388416,1399705600,45957,3609990,0,12288,43376640,984223744,
31-05 15:50:25,28.250,71.250,0.500,0,0,1711554560,13249548288,51388416,1400135680,66374,4921925,0,0,43376640,984223744,
31-05 15:50:26,32.080,66.917,1.003,0,0,1711902720,13247905792,51388416,1401430016,68908,4934845,0,3350528,43376640,984223744,
31-05 15:50:27,31.671,65.087,0.748,2.494,0,1712263168,13247455232,51515392,1401393152,63000,5250265,0,31158272,43376640,984223744,
31-05 15:50:28,32.080,67.168,0.752,0,0,1712394240,13248380928,51515392,1400336384,71692,5250847,0,0,43376640,984223744,
31-05 15:50:29,30.151,69.347,0.503,0,0,1711202304,13250260992,51515392,1399648256,69767,5251062,0,0,43376640,984223744,
31-05 15:50:30,31,68.750,0.250,0,0,1711902720,13248356352,51515392,1400852480,69886,5249804,0,0,43376640,984223744,
31-05 15:50:31,38.750,60.750,0.500,0,0,1712611328,13248225280,51515392,1400274944,62488,5570876,0,0,43376640,984223744,
31-05 15:50:32,29.471,66.247,1.259,3.023,0,1714212864,13247119360,51642368,1399652352,62979,4585874,0,31129600,43376640,984223744,
31-05 15:50:33,30.250,69.250,0.500,0,0,1713659904,13247893504,51642368,1399431168,67861,5249774,0,0,43376640,984223744,
31-05 15:50:34,31.407,68.090,0.503,0,0,1713827840,13247246336,51642368,1399910400,72357,5577932,0,0,43376640,984223744,
31-05 15:50:35,29,70.500,0.500,0,0,1712766976,13245919232,51642368,1402298368,49467,3608638,0,0,43376640,984223744,
31-05 15:50:36,29.323,69.674,1.003,0,0,1713606656,13247254528,51642368,1400123392,69775,5250532,0,0,43376640,984223744,
31-05 15:50:37,31.579,66.416,1.253,0.752,0,1714896896,13249376256,51769344,1396584448,61278,4937937,0,31125504,43376640,984223744,
31-05 15:50:38,27.068,72.180,0.752,0,0,1713348608,13248507904,51769344,1399001088,64598,4594351,0,0,43376640,984223744,
31-05 15:50:39,30.326,69.173,0.501,0,0,1714495488,13247037440,51769344,1399324672,54597,4698465,0,0,43376640,984223744,
31-05 15:50:40,23.116,76.382,0.503,0,0,1713778688,13245440000,51769344,1401638912,38804,3174421,0,0,43376640,984223744,
31-05 15:50:41,22.750,77,0.250,0,0,1714782208,13244641280,51769344,1401434112,43822,2953786,0,0,43376640,984223744,
31-05 15:50:42,26.582,69.114,1.519,2.785,0,1714143232,13246443520,51822592,1400217600,58777,4593676,0,31129600,43376640,984223744,
31-05 15:50:43,29.397,70.352,0.251,0,0,1713946624,13245616128,51822592,1401241600,59664,4594493,0,0,43376640,984223744,
31-05 15:50:44,31.579,67.419,1.003,0,0,1713442816,13248065536,51822592,1399296000,67475,5577375,0,0,43376640,984223744,
31-05 15:50:45,29.073,70.677,0.251,0,0,1713328128,13244874752,51822592,1402601472,57943,4591876,0,0,43376640,984223744,
31-05 15:50:46,27.820,70.927,1.253,0,0,1714348032,13247234048,51822592,1399222272,64050,4280635,0,0,43376640,984223744,
31-05 15:50:47,31.078,64.912,1.504,2.506,0,1714974720,13247254528,51949568,1398448128,76284,5591329,0,31121408,43376640,984223744,
31-05 15:50:48,30.151,68.844,1.005,0,0,1713799168,13247737856,51949568,1399140352,58207,4594504,0,0,43376640,984223744,
31-05 15:50:49,29.500,70,0.500,0,0,1714077696,13243109376,51949568,1403490304,63629,5578034,0,0,43376640,984223744,
31-05 15:50:50,27.387,72.362,0.251,0,0,1714266112,13245956096,51949568,1400455168,58554,4585575,0,0,43376640,984223744,
31-05 15:50:51,22.613,76.884,0.503,0,0,1713070080,13239603200,51949568,1408004096,36935,2943649,0,0,43376640,984223744,
31-05 15:50:52,32,64.500,1,2.500,0,1715961856,13242302464,52076544,1402286080,71821,5572960,0,87244800,43376640,984223744,
31-05 15:50:53,30.500,69,0.500,0,0,1714835456,13246242816,52076544,1399472128,65902,4922478,0,0,43376640,984223744,
31-05 15:50:54,30.151,69.347,0.503,0,0,1714577408,13245267968,52076544,1400709120,63650,4265289,0,0,43376640,984223744,
31-05 15:50:55,31.328,68.170,0.501,0,0,1715412992,13247586304,52076544,1397555200,68962,5248712,0,0,43376640,984223744,
31-05 15:50:56,23.810,75.439,0.752,0,0,1714159616,13246832640,52076544,1399562240,46789,3937604,0,0,43376640,984223744,
31-05 15:50:57,28.429,69.576,0.998,0.998,0,1713922048,13245763584,52203520,1400741888,52439,4279672,0,33239040,43376640,984223744,
31-05 15:50:58,29.574,69.674,0.752,0,0,1713389568,13244563456,52203520,1402474496,70455,4593811,0,0,43376640,984223744,
31-05 15:50:59,30.827,68.672,0.501,0,0,1714139136,13246918656,52203520,1399369728,62263,5573447,0,0,43376640,984223744,
31-05 15:51:00,30.075,69.674,0.251,0,0,1713635328,13245276160,52203520,1401503744,62761,4255721,0,0,43376640,984223744,
31-05 15:51:01,28.571,70.927,0.501,0,0,1714827264,13246947328,52203520,1398640640,60311,4593875,0,0,43376640,984223744,
31-05 15:51:02,30.250,65,2,2.750,0,1714827264,13247012864,52330496,1398448128,51935,4593517,0,31154176,43376640,984223744,
31-05 15:51:03,28.715,70.277,1.008,0,0,1712963584,13246394368,52330496,1400930304,59451,4265920,0,0,43376640,984223744,
31-05 15:51:04,27.068,71.930,1.003,0,0,1713487872,13245997056,52330496,1400803328,57971,4593300,0,0,43376640,984223744,
31-05 15:51:05,30.827,68.672,0.501,0,0,1715081216,13245276160,52330496,1399930880,70527,4922077,0,0,43376640,984223744,
31-05 15:51:06,27.820,71.679,0.501,0,0,1714143232,13244575744,52330496,1401569280,57706,4593987,0,0,43376640,984223744,
31-05 15:51:07,31.658,65.075,1.005,2.261,0,1715335168,13244149760,52457472,1400676352,59419,5263883,0,31125504,43376640,984223744,
31-05 15:51:08,31.830,67.920,0.251,0,0,1714008064,13244522496,52457472,1401630720,70388,5250525,0,0,43376640,984223744,
31-05 15:51:09,29.925,69.077,0.998,0,0,1713831936,13244915712,52457472,1401413632,54140,3608978,0,0,43376640,984223744,
31-05 15:51:10,29.397,69.598,1.005,0,0,1714626560,13246332928,52457472,1399201792,62255,5578030,0,0,43376640,984223744,
31-05 15:51:11,33.333,65.915,0.752,0,0,1714233344,13247840256,52457472,1398087680,73586,4922051,0,0,43376640,984223744,
31-05 15:51:12,26.238,70.297,0.990,2.475,0,1713815552,13244768256,52584448,1401450496,48869,4593090,0,31121408,43376640,984223744,
31-05 15:51:13,29.397,70.352,0.251,0,0,1714659328,13244948480,52584448,1400426496,64404,4921134,0,0,43376640,984223744,
31-05 15:51:14,32,67.250,0.750,0,0,1714774016,13242634240,52584448,1402626048,68673,4922170,0,0,43376640,984223744,
31-05 15:51:15,30.576,68.922,0.501,0,0,1714974720,13243162624,52584448,1401896960,62497,4259421,0,0,43376640,984223744,
31-05 15:51:16,30.326,69.173,0.501,0,0,1713848320,13238435840,52584448,1407750144,60651,5560829,0,0,43376640,984223744,
31-05 15:51:17,26,72,0.750,1.250,0,1715277824,13235376128,52711424,1409253376,51338,2964535,0,31141888,43376640,984223744,
31-05 15:51:18,31.658,67.337,1.005,0,0,1715163136,13237362688,52711424,1407381504,63812,5577508,0,0,43376640,984223744,
31-05 15:51:19,30.653,68.593,0.754,0,0,1715195904,13242544128,52711424,1402167296,62957,4594800,0,0,43376640,984223744,
31-05 15:51:20,29.975,68.514,1.511,0,0,1714982912,13244387328,52711424,1400537088,63074,5250146,0,0,43376640,984223744,
31-05 15:51:21,25.628,73.618,0.754,0,0,1715527680,13246062592,52711424,1398321152,48664,4265505,0,0,43376640,984223744,
31-05 15:51:22,27.250,69.500,0.750,2.500,0,1715728384,13245128704,52838400,1398927360,52736,4264972,0,45211648,43376640,984223744,
31-05 15:51:23,32.170,66.833,0.998,0,0,1715105792,13246541824,52838400,1398136832,74881,5579632,0,0,43376640,984223744,
31-05 15:51:24,28.822,70.175,1.003,0,0,1713840128,13244174336,52838400,1401769984,54609,4593829,0,0,43376640,984223744,
31-05 15:51:25,28.250,70.750,1,0,0,1715503104,13242372096,52838400,1401909248,73651,4599806,0,0,43376640,984223744,
31-05 15:51:26,29.825,69.674,0.501,0,0,1714814976,13243940864,52846592,1401020416,62536,5577865,0,32768,43376640,984223744,
31-05 15:51:27,30.750,65.500,1.250,2.500,0,1714982912,13242818560,52973568,1401847808,66139,4607786,0,31154176,43376640,984223744,
31-05 15:51:28,32.412,66.583,1.005,0,0,1714868224,13245239296,52973568,1399541760,62553,5250730,0,0,43376640,984223744,
31-05 15:51:29,30.750,68.750,0.500,0,0,1715515392,13247950848,52973568,1396183040,62415,4922604,0,0,43376640,984223744,
31-05 15:51:30,28.429,71.072,0.499,0,0,1713606656,13246836736,52973568,1399205888,54955,4286734,0,0,43376640,984223744,
31-05 15:51:31,31.738,67.506,0.756,0,0,1714380800,13246795776,52973568,1398472704,72873,5605116,0,12288,43376640,984223744,
31-05 15:51:32,31.899,64.810,1.519,1.772,0,1714470912,13246984192,53100544,1398067200,74343,5583510,0,31145984,43376640,984223744,
31-05 15:51:33,27.250,72.250,0.500,0,0,1714876416,13247774720,53100544,1396867072,53859,4280100,0,0,43376640,984223744,
31-05 15:51:34,32.750,66.250,1,0,0,1714495488,13247021056,53100544,1398001664,76108,5276646,0,0,43376640,984223744,
31-05 15:51:35,26.316,73.183,0.501,0,0,1715052544,13245820928,53100544,1398644736,47781,3626294,0,0,43376640,984223744,
31-05 15:51:36,25.126,74.372,0.503,0,0,1715433472,13244878848,53100544,1399205888,54340,4615449,0,0,43376640,984223744,
31-05 15:51:37,28.571,67.419,1.003,3.008,0,1715658752,13245689856,53227520,1398042624,57994,4300461,0,31125504,43376640,984223744,
31-05 15:51:38,21.303,78.446,0.251,0,0,1713881088,13242990592,53227520,1402515456,31536,2308257,0,0,43376640,984223744,
31-05 15:51:39,22.250,77.250,0.500,0,0,1714606080,13241167872,53227520,1403613184,48226,2967369,0,0,43376640,984223744,
31-05 15:51:40,24,75.250,0.750,0,0,1714008064,13243428864,53227520,1401950208,37776,3627305,0,0,43376640,984223744,
31-05 15:51:41,23.174,76.574,0.252,0,0,1713807360,13240733696,53227520,1404846080,40307,2967241,0,0,43376640,984223744,
31-05 15:51:42,26.750,69.750,1,2.500,0,1715429376,13239353344,53354496,1404469248,68784,4615997,0,31133696,43376640,984223744,
31-05 15:51:43,30.576,68.421,1.003,0,0,1715900416,13242335232,53354496,1401016320,57107,4945329,0,0,43376640,984223744,
31-05 15:51:44,30.905,67.839,1.256,0,0,1715400704,13243576320,53354496,1400274944,63151,4616502,0,0,43376640,984223744,
31-05 15:51:45,30.653,68.090,1.256,0,0,1715077120,13244530688,53354496,1399644160,61608,4933352,0,0,43376640,984223744,
31-05 15:51:46,29.574,69.424,1.003,0,0,1714528256,13245251584,53354496,1399472128,71825,4969413,0,0,43376640,984223744,
31-05 15:51:47,36.500,60,1.500,2,0,1715449856,13244547072,53481472,1399128064,72452,5289405,0,31121408,43376640,984223744,
31-05 15:51:48,30.653,68.593,0.503,0.251,0,1714483200,13245222912,53481472,1399410688,60062,5274225,0,52387840,43376640,984223744,
31-05 15:51:49,29.500,69.750,0.750,0,0,1715499008,13243932672,53481472,1399685120,70052,5315516,0,0,43376640,984223744,
31-05 15:51:50,30.402,69.095,0.503,0,0,1714671616,13244268544,53481472,1400176640,63012,4599356,0,0,43376640,984223744,
31-05 15:51:51,27,72.250,0.750,0,0,1714761728,13244055552,53481472,1400299520,53981,4278081,0,0,43376640,984223744,
31-05 15:51:52,25.564,70.426,1.003,3.008,0,1714561024,13244010496,53608448,1400418304,58125,4285813,0,31162368,43376640,984223744,
31-05 15:51:53,34.171,65.075,0.754,0,0,1714315264,13244010496,53608448,1400655872,74625,5604509,0,1662976,43376640,984223744,
31-05 15:51:54,30.576,68.672,0.752,0,0,1715027968,13244788736,53608448,1399164928,64059,4945512,0,0,43376640,984223744,
31-05 15:51:55,31.738,67.506,0.756,0,0,1714774016,13245005824,53608448,1399201792,71008,5275851,0,0,43376640,984223744,
31-05 15:51:56,34.171,64.573,1.256,0,0,1715458048,13244833792,53608448,1398689792,76473,5934673,0,0,43376640,984223744,
31-05 15:51:57,32.250,65.750,0.750,1.250,0,1715486720,13244125184,53735424,1399242752,72586,5289155,0,31145984,43376640,984223744,
31-05 15:51:58,33.333,66.165,0.501,0,0,1713463296,13242896384,53735424,1402486784,65361,5605602,0,0,43376640,984223744,
31-05 15:51:59,36.935,62.312,0.754,0,0,1714720768,13243576320,53735424,1400549376,75777,5604548,0,0,43376640,984223744,
31-05 15:52:00,30.500,68.500,1,0,0,1715109888,13244743680,53735424,1398992896,64471,5274670,0,0,43376640,984223744,
31-05 15:52:01,33.500,65.750,0.750,0,0,1716006912,13245091840,53735424,1397747712,68589,5274739,0,0,43376640,984223744,
31-05 15:52:02,30.808,64.646,2.020,2.525,0,1715097600,13243625472,53862400,1399996416,64647,5153918,0,31137792,43376640,984223744,
31-05 15:52:03,27.820,71.429,0.752,0,0,1714388992,13242961920,53862400,1401368576,62674,4737294,0,0,43376640,984223744,
31-05 15:52:04,30.326,69.173,0.501,0,0,1714888704,13240508416,53862400,1403322368,62214,4285067,0,0,43376640,984223744,
31-05 15:52:05,26.884,72.613,0.503,0,0,1714503680,13243203584,53862400,1401012224,54924,4600453,0,0,43376640,984223744,
31-05 15:52:06,26.750,72.250,1,0,0,1714909184,13243998208,53862400,1399812096,51006,3623117,0,0,43376640,984223744,
31-05 15:52:07,29.073,68.672,0.752,1.504,0,1715187712,13244465152,53989376,1398939648,71213,5289227,0,31129600,43376640,984223744,
31-05 15:52:08,30.075,69.424,0.501,0,0,1715085312,13244387328,53989376,1399119872,70621,5275151,0,0,43376640,984223744,
31-05 15:52:09,30.227,69.270,0.504,0,0,1715134464,13244375040,53989376,1399083008,69916,4615718,0,0,43376640,984223744,
31-05 15:52:10,33.584,65.664,0.752,0,0,1715089408,13243727872,53989376,1399775232,71993,5934322,0,0,43376640,984223744,
31-05 15:52:11,35.910,62.843,1.247,0,0,1714405376,13243817984,53989376,1400373248,75695,6264248,0,0,43376640,984223744,
31-05 15:52:12,30.479,68.010,0.756,0.756,0,1715347456,13243105280,54116352,1400012800,66968,4615825,0,31137792,43376640,984223744,
31-05 15:52:13,31,68.500,0.500,0,0,1715216384,13245046784,54116352,1398202368,68964,5605574,0,0,43376640,984223744,
31-05 15:52:14,22.556,77.193,0.251,0,0,1714425856,13245886464,54116352,1398153216,40176,3625581,0,0,43376640,984223744,
31-05 15:52:15,17.750,82,0.250,0,0,1714073600,13233926144,54116352,1410465792,20113,1319423,0,0,43376640,984223744,
31-05 15:52:16,23.810,75.689,0.501,0,0,1715949568,13228920832,54116352,1413595136,43938,2967474,0,0,43376640,984223744,
31-05 15:52:17,30.730,65.995,1.511,1.763,0,1715875840,13237538816,54243328,1404874752,66240,4960004,0,31121408,43376640,984223744,
31-05 15:52:18,36.090,63.910,0,0,0,1714376704,13241769984,54243328,1402138624,76500,5933926,0,0,43376640,984223744,
31-05 15:52:19,29.574,69.925,0.501,0,0,1713455104,13240705024,54243328,1404125184,61916,4613696,0,1691648,43376640,984223744,
31-05 15:52:20,29.798,68.939,1.263,0,0,1715662848,13242023936,54243328,1400598528,61319,4615986,0,0,43376640,984223744,
31-05 15:52:21,21.608,77.638,0.754,0,0,1713836032,13241929728,54243328,1402519552,31594,2967179,0,0,43376640,984223744,
31-05 15:52:22,31.078,65.414,1.003,2.506,0,1715576832,13240524800,54370304,1402040320,70801,4946785,0,31129600,43376640,984223744,
31-05 15:52:23,29.574,70.175,0.251,0,0,1715187712,13239484416,54370304,1403482112,65036,4941159,0,0,43376640,984223744,
31-05 15:52:24,28.894,70.854,0.251,0,0,1715023872,13243318272,54370304,1399812096,58920,4930691,0,1261568,43376640,984223744,
31-05 15:52:25,27.387,72.111,0.503,0,0,1714487296,13243805696,54370304,1399861248,55011,4285926,0,0,43376640,984223744,
31-05 15:52:26,22.556,76.942,0.501,0,0,1714475008,13243596800,54370304,1400082432,45473,2966972,0,0,43376640,984223744,
31-05 15:52:27,23.618,72.613,0.251,3.518,0,1716330496,13239341056,54497280,1402355712,17175,1662516,0,31141888,43376640,984223744,
31-05 15:52:28,22,77.250,0.750,0,0,1714446336,13240340480,54497280,1403236352,34597,2637435,0,0,43376640,984223744,
31-05 15:52:29,31,68.750,0.250,0,0,1714880512,13238382592,54497280,1404760064,75231,5274902,0,0,43376640,984223744,
31-05 15:52:30,31.407,67.839,0.754,0,0,1715863552,13238927360,54497280,1403232256,70135,5599991,0,0,43376640,984223744,
31-05 15:52:31,32.250,66.500,1.250,0,0,1715429376,13240418304,54497280,1402175488,66912,4929663,0,0,43376640,984223744,
31-05 15:52:32,28.715,68.010,0.756,2.519,0,1716387840,13238210560,54624256,1403297792,63809,5598809,0,31121408,43376640,984223744,
31-05 15:52:33,29.825,69.424,0.752,0,0,1715449856,13240975360,54632448,1401458688,69137,4615203,0,32768,43376640,984223744,
31-05 15:52:34,30.653,68.090,1.256,0,0,1714638848,13239885824,54632448,1403359232,62245,4945419,0,0,43376640,984223744,
31-05 15:52:35,30.982,68.514,0.504,0,0,1715814400,13242523648,54632448,1399545856,67290,5605435,0,0,43376640,984223744,
31-05 15:52:36,27.068,72.682,0.251,0,0,1714520064,13242044416,54632448,1401319424,50248,4615696,0,0,43376640,984223744,
31-05 15:52:37,35.910,62.843,0.249,0.998,0,1715646464,13241782272,54759424,1400332288,63233,4630777,0,31117312,43376640,984223744,
31-05 15:52:38,29.676,69.825,0.499,0,0,1715175424,13240274944,54759424,1402306560,52067,4285377,0,12288,43376640,984223744,
31-05 15:52:39,28.571,71.178,0.251,0,0,1715699712,13243359232,54759424,1398697984,58632,4284735,0,0,43376640,984223744,
31-05 15:52:40,31.328,67.669,1.003,0,0,1715273728,13244080128,54759424,1398403072,71634,5274712,0,0,43376640,984223744,
31-05 15:52:41,30.402,68.593,1.005,0,0,1715101696,13245485056,54759424,1397170176,67480,5275515,0,0,43376640,984223744,
31-05 15:52:42,30.827,66.165,1.253,1.754,0,1715748864,13242396672,54886400,1399484416,64739,4935347,0,31117312,43376640,984223744,
31-05 15:52:43,32.419,66.584,0.998,0,0,1714741248,13242417152,54886400,1400459264,68137,5258365,0,0,43376640,984223744,
31-05 15:52:44,19.500,80,0.500,0,0,1714282496,13241143296,54886400,1402191872,21101,1648851,0,0,43376640,984223744,
31-05 15:52:45,27.889,71.106,1.005,0,0,1714221056,13241495552,54886400,1401901056,55998,4615062,0,0,43376640,984223744,
31-05 15:52:46,30.326,68.922,0.752,0,0,1716310016,13239623680,54886400,1401683968,64076,4946505,0,0,43376640,984223744,
31-05 15:52:47,28.463,69.018,1.008,1.511,0,1716350976,13240397824,55013376,1400741888,61744,4301177,0,31137792,43376640,984223744,
31-05 15:52:48,28.141,71.357,0.503,0,0,1716150272,13237362688,55013376,1403977728,60739,4614664,0,0,43376640,984223744,
31-05 15:52:49,31.328,67.168,1.504,0,0,1715924992,13241327616,55013376,1400238080,59100,5274557,0,0,43376640,984223744,
31-05 15:52:50,26.316,73.183,0.501,0,0,1714774016,13239595008,55013376,1403121664,54200,3297637,0,1691648,43376640,984223744,
31-05 15:52:51,32.331,67.168,0.501,0,0,1716011008,13242077184,55013376,1399402496,60545,5605023,0,0,43376640,984223744,
31-05 15:52:52,29.323,66.416,2.005,2.256,0,1715027968,13241987072,55140352,1400348672,67451,5275439,0,31141888,43376640,984223744,
31-05 15:52:53,26.500,73.250,0.250,0,0,1714544640,13240360960,55140352,1402454016,48435,3296744,0,0,43376640,984223744,
31-05 15:52:54,31.830,67.669,0.501,0,0,1715101696,13239517184,55140352,1402740736,63201,5276090,0,0,43376640,984223744,
31-05 15:52:55,30.905,68.342,0.754,0,0,1715548160,13241327616,55140352,1400487936,62012,4286664,0,0,43376640,984223744,
31-05 15:52:56,31.421,67.082,1.496,0,0,1715060736,13241823232,55140352,1400479744,64685,5601418,0,0,43376640,984223744,
31-05 15:52:57,31.328,66.667,0.752,1.253,0,1714601984,13238816768,55267328,1403817984,65290,4286612,0,31121408,43376640,984223744,
31-05 15:52:58,29.750,69.250,1,0,0,1715777536,13241589760,55267328,1399869440,65417,5269170,0,0,43376640,984223744,
31-05 15:52:59,33.835,65.163,1.003,0,0,1715052544,13239873536,55267328,1402310656,66510,5605066,0,0,43376640,984223744,
31-05 15:53:00,21.608,78.392,0,0,0,1714688000,13236510720,55267328,1406038016,35747,2967156,0,458752,43376640,984223744,
31-05 15:53:01,30.151,69.095,0.754,0,0,1716133888,13240090624,55267328,1401012224,69591,4615852,0,0,43376640,984223744,
31-05 15:53:02,33.750,62.750,2.250,1.250,0,1714638848,13240455168,55394304,1402015744,69583,6263530,0,31137792,43376640,984223744,
31-05 15:53:03,28,71.500,0.500,0,0,1715519488,13240676352,55394304,1400909824,60675,4616380,0,0,43376640,984223744,
31-05 15:53:04,31.156,67.839,1.005,0,0,1716592640,13238923264,55394304,1401589760,71549,4616390,0,0,43376640,984223744,
31-05 15:53:05,27.889,71.357,0.754,0,0,1715990528,13240299520,55394304,1400815616,57301,4945246,0,0,43376640,984223744,
31-05 15:53:06,27.318,71.930,0.752,0,0,1716068352,13241323520,55394304,1399713792,56147,3956583,0,0,43376640,984223744,
31-05 15:53:07,30.227,65.239,1.511,3.023,0,1715314688,13241638912,55521280,1400025088,57473,4960433,0,31121408,43376640,984223744,
31-05 15:53:08,24.121,75.126,0.754,0,0,1716084736,13240078336,55521280,1400815616,40658,2967130,0,0,43376640,984223744,
31-05 15:53:09,27.500,72.250,0.250,0,0,1714847744,13241507840,55521280,1400623104,52205,3956299,0,0,43376640,984223744,
31-05 15:53:10,32.242,67.003,0.756,0,0,1716813824,13237342208,55521280,1402822656,65335,4945384,0,0,43376640,984223744,
31-05 15:53:11,26.250,73,0.750,0,0,1714384896,13240893440,55521280,1401700352,47068,3956282,0,0,43376640,984223744,
31-05 15:53:12,30.402,65.578,1.508,2.513,0,1715421184,13239955456,55648256,1401475072,63947,4286408,0,31133696,43376640,984223744,
31-05 15:53:13,31.078,68.421,0.501,0,0,1715580928,13242650624,55648256,1398620160,63454,4945080,0,0,43376640,984223744,
31-05 15:53:14,32.331,66.917,0.752,0,0,1715900416,13244063744,55648256,1396887552,71510,5604662,0,0,43376640,984223744,
31-05 15:53:15,28.822,70.426,0.752,0,0,1714192384,13243428864,55648256,1399230464,52548,4615509,0,0,43376640,984223744,
