"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud107",,,,"User:","gsd"
"Cmdline:","dstat --time --cpu --mem --net --disk --swap --output /mnt/nvme/tracing_data/sysdig/dstat.csv",,,,"Date:","31 May 2023 14:27:47 WEST"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"swap",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","used","free"
31-05 14:39:42,14.035,85.965,0,0,0,1761333248,13175939072,50372608,1422966784,6724,329537,0,0,43393024,984207360,
31-05 14:39:43,15.789,83.960,0.251,0,0,1762398208,13164900352,50372608,1432940544,17394,658481,0,0,43393024,984207360,
31-05 14:39:44,22.055,73.183,1.003,3.759,0,1763667968,13170794496,50499584,1425629184,35106,2470191,0,32825344,43393024,984207360,
31-05 14:39:45,21.500,78,0.500,0,0,1761583104,13168001024,50499584,1430507520,38698,2552415,0,0,43393024,984207360,
31-05 14:39:46,22.807,76.190,1.003,0,0,1762705408,13175136256,50499584,1422249984,42662,2635553,0,0,43393024,984207360,
31-05 14:39:47,23.618,76.131,0.251,0,0,1763205120,13182570496,50499584,1414316032,38352,2545452,0,0,43393024,984207360,
31-05 14:39:48,18.296,81.454,0.251,0,0,1763004416,13181538304,50499584,1415548928,29271,1888936,0,0,43393024,984207360,
31-05 14:39:49,13.534,81.454,0.752,4.261,0,1761898496,13177790464,50626560,1420263424,7465,327700,0,31195136,43393024,984207360,
31-05 14:39:50,13.784,86.216,0,0,0,1762316288,13163261952,50626560,1434378240,14411,738972,0,0,43393024,984207360,
31-05 14:39:51,19.250,80.500,0.250,0,0,1763573760,13158486016,50626560,1437896704,28600,1737685,0,0,43393024,984207360,
31-05 14:39:52,23.559,75.940,0.501,0,0,1761202176,13173723136,50626560,1425031168,42170,2635503,0,0,43393024,984207360,
31-05 14:39:53,22.444,77.057,0.499,0,0,1761607680,13173059584,50626560,1425293312,35001,2387392,0,0,43393024,984207360,
31-05 14:39:54,19.799,76.190,1.504,2.506,0,1762250752,13172744192,50753536,1424826368,28839,1728599,0,31088640,43393024,984207360,
31-05 14:39:55,19.799,79.449,0.752,0,0,1761488896,13163937792,50753536,1434394624,40644,2553704,0,0,43393024,984207360,
31-05 14:39:56,19,80.500,0.500,0,0,1762152448,13160054784,50753536,1437614080,36194,2470350,0,0,43393024,984207360,
31-05 14:39:57,20.050,79.699,0.251,0,0,1763565568,13169324032,50753536,1426931712,35038,2305276,0,0,43393024,984207360,
31-05 14:39:58,21.411,78.086,0.504,0,0,1762865152,13168533504,50753536,1428422656,36512,2387554,0,0,43393024,984207360,
31-05 14:39:59,22.250,75.250,1,1.500,0,1762078720,13166403584,50880512,1431199744,39859,2470700,0,31100928,43393024,984207360,
31-05 14:40:00,20.500,79,0.500,0,0,1761271808,13169856512,50880512,1428553728,27443,1893459,0,0,43393024,984207360,
31-05 14:40:01,24.190,75.561,0.249,0,0,1763627008,13184188416,50880512,1411866624,25265,1249185,0,0,43393024,984207360,
31-05 14:40:02,28.571,71.178,0.251,0,0,1762160640,13189234688,50880512,1408286720,32940,2388564,0,0,43393024,984207360,
31-05 14:40:03,19.095,80.402,0.503,0,0,1761472512,13182640128,50880512,1415577600,30135,1729125,0,0,43393024,984207360,
31-05 14:40:04,21.106,76.131,0.503,2.261,0,1761214464,13174747136,51007488,1423593472,29441,2141875,0,31109120,43393024,984207360,
31-05 14:40:05,20.500,78.750,0.750,0,0,1763115008,13161091072,51007488,1435348992,26484,1728870,0,0,43393024,984207360,
31-05 14:40:06,17.544,82.456,0,0,0,1762926592,13138075648,51007488,1458491392,16584,906194,0,0,43393024,984207360,
31-05 14:40:07,22,77.250,0.750,0,0,1760432128,13143072768,51007488,1455624192,37006,2305551,0,0,43393024,984207360,
31-05 14:40:08,20.101,79.648,0.251,0,0,1761304576,13152210944,51007488,1445613568,35234,2304817,0,0,43393024,984207360,
31-05 14:40:09,21.144,75.373,0.995,2.488,0,1762144256,13155082240,51134464,1441767424,37875,2223979,0,30932992,43393024,984207360,
31-05 14:40:10,19.048,80.702,0.251,0,0,1763610624,13156876288,51134464,1438507008,33803,2464647,0,0,43393024,984207360,
31-05 14:40:11,21.554,77.945,0.501,0,0,1762873344,13156012032,51134464,1440108544,39106,2566701,0,0,43393024,984207360,
31-05 14:40:12,18.090,81.658,0.251,0,0,1761337344,13156814848,51134464,1440841728,29195,1811020,0,0,43393024,984207360,
31-05 14:40:13,19,80,1,0,0,1762922496,13165240320,51134464,1430831104,34576,2058047,0,0,43393024,984207360,
31-05 14:40:14,22.500,75,1,1.500,0,1762557952,13167255552,51261440,1429053440,32529,2305703,0,31084544,43393024,984207360,
31-05 14:40:15,16.792,82.957,0.251,0,0,1763016704,13142188032,51261440,1453670400,19695,1152576,0,1691648,43393024,984207360,
31-05 14:40:16,22.055,77.694,0.251,0,0,1762795520,13155528704,51261440,1440550912,33197,2224579,0,0,43393024,984207360,
31-05 14:40:17,19.347,80.402,0.251,0,0,1763291136,13160386560,51261440,1435197440,29908,1811614,0,0,43393024,984207360,
31-05 14:40:18,20.200,79.052,0.748,0,0,1761427456,13151535104,51269632,1445908480,30429,1893885,0,32768,43393024,984207360,
31-05 14:40:19,19.950,76.060,1.496,2.494,0,1761972224,13140295680,51396608,1456476160,36388,2388265,0,30969856,43393024,984207360,
31-05 14:40:20,21.212,78.030,0.758,0,0,1761878016,13147033600,51396608,1449832448,34994,2305758,0,8503296,43393024,984207360,
31-05 14:40:21,23.192,76.309,0.499,0,0,1762951168,13141520384,51396608,1454272512,31742,2073141,0,0,43393024,984207360,
31-05 14:40:22,22.195,77.805,0,0,0,1761779712,13144883200,51396608,1452081152,34959,2305274,0,0,43393024,984207360,
31-05 14:40:23,19.799,78.947,1.253,0,0,1760608256,13130301440,51396608,1467834368,35025,2304627,0,12288,43393024,984207360,
31-05 14:40:24,18.204,78.554,1.247,1.995,0,1762430976,13120937984,51523584,1475080192,30040,1730377,0,30760960,43393024,984207360,
31-05 14:40:25,22.111,77.387,0.503,0,0,1762267136,13116358656,51523584,1479618560,37053,2387326,0,0,43393024,984207360,
31-05 14:40:26,21.053,78.195,0.752,0,0,1762680832,13131493376,51523584,1464070144,37647,2468401,0,0,43393024,984207360,
31-05 14:40:27,17.500,82.250,0.250,0,0,1762803712,13114200064,51523584,1481240576,29575,1729010,0,0,43393024,984207360,
31-05 14:40:28,19.500,80,0.500,0,0,1762394112,13105127424,51523584,1490575360,36091,2305544,0,0,43393024,984207360,
31-05 14:40:29,21,75.500,1,2.500,0,1764200448,13113622528,51650560,1479987200,34893,2470165,0,30568448,43393024,984207360,
31-05 14:40:30,19.048,80.702,0.251,0,0,1762897920,13103185920,51650560,1491726336,31840,1729154,0,0,43393024,984207360,
31-05 14:40:31,23.367,76.382,0.251,0,0,1761738752,13111148544,51650560,1484836864,36997,2649233,0,0,43393024,984207360,
31-05 14:40:32,17.839,81.910,0.251,0,0,1761959936,13114474496,51650560,1481289728,21022,1317308,0,0,43393024,984207360,
31-05 14:40:33,19,80.750,0.250,0,0,1762598912,13115785216,51650560,1479340032,33586,2058337,0,0,43393024,984207360,
31-05 14:40:34,20.449,77.307,0.748,1.496,0,1762918400,13134045184,51777536,1460633600,36594,2223091,0,30736384,43393024,984207360,
31-05 14:40:35,22.418,77.078,0.504,0,0,1762656256,13129318400,51777536,1465622528,34992,2470309,0,0,43393024,984207360,
31-05 14:40:36,17.413,82.090,0.498,0,0,1760956416,13121261568,51777536,1475379200,30277,1564875,0,0,43393024,984207360,
31-05 14:40:37,21.446,78.304,0.249,0,0,1762713600,13126889472,51777536,1467994112,36571,2552790,0,0,43393024,984207360,
31-05 14:40:38,16.792,83.208,0,0,0,1762197504,13119406080,51777536,1475993600,23260,1316777,0,0,43393024,984207360,
31-05 14:40:39,18.296,77.193,1.253,3.258,0,1761800192,13135921152,51904512,1459748864,32525,1976131,0,30793728,43393024,984207360,
31-05 14:40:40,22.807,76.692,0.501,0,0,1763520512,13148106752,51904512,1445842944,41647,2717406,0,0,43393024,984207360,
31-05 14:40:41,21.554,77.945,0.501,0,0,1761214464,13141692416,51904512,1454567424,35259,2319858,0,0,43393024,984207360,
31-05 14:40:42,19.250,80.500,0.250,0,0,1762983936,13150457856,51904512,1444036608,30779,1811490,0,0,43393024,984207360,
31-05 14:40:43,19.298,80.201,0.501,0,0,1763565568,13152137216,51904512,1441787904,35365,2387461,0,0,43393024,984207360,
31-05 14:40:44,20.101,76.131,1.508,2.261,0,1763180544,13143068672,52031488,1451118592,31141,2059051,0,30928896,43393024,984207360,
31-05 14:40:45,18.750,81.250,0,0,0,1761890304,13150388224,52031488,1445097472,22484,1482138,0,1691648,43393024,984207360,
31-05 14:40:46,17.750,82,0.250,0,0,1763028992,13154422784,52031488,1439932416,30238,1976202,0,0,43393024,984207360,
31-05 14:40:47,21.554,78.446,0,0,0,1760751616,13158952960,52031488,1437708288,30632,1976079,0,0,43393024,984207360,
31-05 14:40:48,21,78.500,0.500,0,0,1762025472,13143785472,52031488,1451614208,29745,1647394,0,0,43393024,984207360,
31-05 14:40:49,19.849,76.884,1.256,2.010,0,1763987456,13143728128,52158464,1449590784,34767,2140551,0,30916608,43393024,984207360,
31-05 14:40:50,20.802,78.697,0.501,0,0,1762422784,13150158848,52158464,1444724736,32811,2058203,0,0,43393024,984207360,
31-05 14:40:51,19.048,80.451,0.501,0,0,1762594816,13137272832,52158464,1457451008,31259,1908250,0,0,43393024,984207360,
31-05 14:40:52,20.655,78.841,0.504,0,0,1762885632,13143293952,52158464,1451151360,31087,1976182,0,0,43393024,984207360,
31-05 14:40:53,20.500,79,0.500,0,0,1762533376,13142204416,52158464,1452601344,32369,2223830,0,0,43393024,984207360,
31-05 14:40:54,18.090,77.638,1.508,2.764,0,1760632832,13149741056,52285440,1446846464,30762,1810144,0,30986240,43393024,984207360,
31-05 14:40:55,20.301,79.198,0.501,0,0,1764675584,13148172288,52285440,1444372480,32435,2224220,0,0,43393024,984207360,
31-05 14:40:56,21.053,78.446,0.501,0,0,1760600064,13148229632,52285440,1448402944,33838,2222337,0,3297280,43393024,984207360,
31-05 14:40:57,22.613,76.382,1.005,0,0,1761927168,13141671936,52285440,1453633536,42235,2552266,0,0,43393024,984207360,
31-05 14:40:58,24.121,75.377,0.503,0,0,1760763904,13141286912,52285440,1455198208,36027,2634399,0,0,43393024,984207360,
31-05 14:40:59,20.099,77.916,0.993,0.993,0,1763151872,13144137728,52412416,1449836544,32175,1976134,0,30920704,43393024,984207360,
31-05 14:41:00,16.541,83.208,0.251,0,0,1763504128,13125664768,52412416,1467961344,30114,1812374,0,0,43393024,984207360,
31-05 14:41:01,21.859,77.638,0.503,0,0,1761837056,13115191296,52412416,1480101888,35548,2319643,0,0,43393024,984207360,
31-05 14:41:02,21,78.500,0.500,0,0,1763201024,13123637248,52412416,1470291968,35940,2387414,0,0,43393024,984207360,
31-05 14:41:03,18.546,81.203,0.251,0,0,1762009088,13112885248,52412416,1482235904,27996,1724704,0,0,43393024,984207360,
31-05 14:41:04,21.750,76,0.500,1.750,0,1763344384,13127548928,52539392,1466109952,35480,2215605,0,30806016,43393024,984207360,
31-05 14:41:05,22.306,77.193,0.501,0,0,1763233792,13135425536,52539392,1458352128,38309,2544733,0,0,43393024,984207360,
31-05 14:41:06,17.588,81.658,0.754,0,0,1763848192,13137985536,52539392,1455177728,27114,1725688,0,0,43393024,984207360,
31-05 14:41:07,19.500,80,0.500,0,0,1761730560,13139849216,52539392,1455431680,33575,2224595,0,0,43393024,984207360,
31-05 14:41:08,21.859,77.889,0.251,0,0,1762918400,13145231360,52539392,1448861696,38698,2551784,0,0,43393024,984207360,
31-05 14:41:09,20.050,74.687,1.253,4.010,0,1762242560,13153734656,52666368,1440907264,28274,1730108,0,30961664,43393024,984207360,
31-05 14:41:10,21.750,77.750,0.500,0,0,1761415168,13156532224,52666368,1438953472,39257,2470417,0,0,43393024,984207360,
31-05 14:41:11,18,81.500,0.500,0,0,1762545664,13161406464,52666368,1432952832,32808,2236821,0,0,43393024,984207360,
31-05 14:41:12,22.055,77.444,0.501,0,0,1762443264,13168656384,52666368,1425833984,30021,1976212,0,0,43393024,984207360,
31-05 14:41:13,19.095,80.653,0.251,0,0,1762209792,13166788608,52666368,1427968000,33473,2215401,0,0,43393024,984207360,
31-05 14:41:14,20.500,75.500,2,2,0,1761599488,13150588928,52793344,1444667392,33653,2215372,0,31043584,43393024,984207360,
31-05 14:41:15,17,82.750,0.250,0,0,1761636352,13143240704,52793344,1451982848,27537,1724072,0,0,43393024,984207360,
31-05 14:41:16,23.441,76.309,0.249,0,0,1763893248,13143089152,52793344,1449881600,40867,2630500,0,1691648,43393024,984207360,
31-05 14:41:17,18.045,81.704,0.251,0,0,1762025472,13153714176,52793344,1441124352,34958,2305602,0,0,43393024,984207360,
31-05 14:41:18,20.352,78.643,1.005,0,0,1764241408,13156745216,52793344,1435889664,33109,2059205,0,0,43393024,984207360,
31-05 14:41:19,16.750,79.250,1.250,2.750,0,1761406976,13159092224,52920320,1436266496,22892,1399460,0,31019008,43393024,984207360,
31-05 14:41:20,19.298,80.201,0.501,0,0,1764741120,13157314560,52920320,1434710016,36236,2305406,0,0,43393024,984207360,
31-05 14:41:21,20.250,79.500,0.250,0,0,1761292288,13162446848,52920320,1433047040,36720,2237785,0,0,43393024,984207360,
31-05 14:41:22,19.849,79.899,0.251,0,0,1761849344,13166768128,52920320,1428193280,27822,1976114,0,0,43393024,984207360,
31-05 14:41:23,19.500,80,0.500,0,0,1761267712,13162573824,52920320,1432977408,24624,1317372,0,0,43393024,984207360,
31-05 14:41:24,15.250,81.750,0.750,2.250,0,1762148352,13154611200,53047296,1439948800,21169,1482021,0,31031296,43393024,984207360,
31-05 14:41:25,19.950,79.551,0.499,0,0,1762279424,13143142400,53055488,1451290624,34767,2141383,0,32768,43393024,984207360,
31-05 14:41:26,20.250,79.500,0.250,0,0,1762861056,13148733440,53055488,1445126144,36323,2387932,0,0,43393024,984207360,
31-05 14:41:27,19.144,80.101,0.756,0,0,1761763328,13153722368,53055488,1441239040,27346,1646789,0,0,43393024,984207360,
31-05 14:41:28,23,76.750,0.250,0,0,1762000896,13150949376,53055488,1443774464,37792,2470139,0,0,43393024,984207360,
31-05 14:41:29,22.525,73.020,1.485,2.970,0,1763192832,13155602432,53182464,1437806592,38810,2552807,0,30957568,43393024,984207360,
31-05 14:41:30,18.939,80.808,0.253,0,0,1762713600,13154291712,53182464,1439604736,26747,1728811,0,12288,43393024,984207360,
31-05 14:41:31,21.945,77.307,0.748,0,0,1762693120,13154799616,53182464,1439117312,36234,1989091,0,1396736,43393024,984207360,
31-05 14:41:32,20.551,79.198,0.251,0,0,1764093952,13164777472,53182464,1427746816,32916,2387925,0,0,43393024,984207360,
31-05 14:41:33,21.303,78.446,0.251,0,0,1763143680,13171634176,53182464,1421852672,34484,2305640,0,0,43393024,984207360,
31-05 14:41:34,22.807,74.937,0.752,1.504,0,1761685504,13166915584,53309440,1427914752,33670,2223061,0,31059968,43393024,984207360,
31-05 14:41:35,23.485,76.263,0.253,0,0,1763835904,13162856448,53309440,1429839872,40014,2635615,0,0,43393024,984207360,
31-05 14:41:36,19.250,80.500,0.250,0,0,1761124352,13154496512,53309440,1440923648,32648,1893119,0,0,43393024,984207360,
31-05 14:41:37,24.874,74.623,0.503,0,0,1762656256,13145362432,53309440,1448534016,36742,2470266,0,0,43393024,984207360,
31-05 14:41:38,20.500,79.250,0.250,0,0,1763028992,13146415104,53309440,1447112704,37369,2470561,0,0,43393024,984207360,
31-05 14:41:39,18.045,78.195,0.752,3.008,0,1763033088,13152636928,53436416,1440768000,31039,1893667,0,30920704,43393024,984207360,
31-05 14:41:40,17.794,81.704,0.501,0,0,1762201600,13146521600,53436416,1447714816,30190,1893951,0,0,43393024,984207360,
31-05 14:41:41,22.670,76.574,0.756,0,0,1763889152,13151690752,53436416,1440858112,35337,2155362,0,0,43393024,984207360,
31-05 14:41:42,19.549,79.950,0.501,0,0,1762566144,13157089280,53436416,1436782592,29870,2058672,0,0,43393024,984207360,
31-05 14:41:43,22.111,77.136,0.754,0,0,1761411072,13155229696,53436416,1439813632,34567,2304751,0,0,43393024,984207360,
31-05 14:41:44,23.134,72.886,0.746,3.234,0,1761574912,13155680256,53563392,1439080448,34671,2305598,0,30953472,43393024,984207360,
31-05 14:41:45,21.250,78.250,0.500,0,0,1762349056,13160083456,53563392,1433911296,35924,2306703,0,0,43393024,984207360,
31-05 14:41:46,19.549,79.699,0.752,0,0,1762443264,13153423360,53563392,1440493568,31424,2139856,0,0,43393024,984207360,
31-05 14:41:47,23.691,76.060,0.249,0,0,1761882112,13167017984,53563392,1427464192,42294,2800298,0,1691648,43393024,984207360,
31-05 14:41:48,19.395,79.849,0.756,0,0,1761284096,13164699648,53563392,1430388736,27285,1646549,0,0,43393024,984207360,
31-05 14:41:49,20.449,74.813,1.496,3.242,0,1763287040,13156454400,53690368,1436508160,36214,2299292,0,31105024,43393024,984207360,
31-05 14:41:50,19.298,80.201,0.501,0,0,1762836480,13161865216,53690368,1431560192,34693,2297706,0,0,43393024,984207360,
31-05 14:41:51,18.750,81.250,0,0,0,1763229696,13152051200,53690368,1440989184,30092,1738088,0,0,43393024,984207360,
31-05 14:41:52,21.805,77.694,0.501,0,0,1764364288,13163053056,53690368,1428856832,33868,2055859,0,0,43393024,984207360,
31-05 14:41:53,20.603,78.643,0.754,0,0,1763155968,13163180032,53690368,1429954560,33633,2387925,0,0,43393024,984207360,
31-05 14:41:54,18.204,76.309,1.496,3.990,0,1764134912,13152686080,53817344,1439358976,30351,1811608,0,31043584,43393024,984207360,
31-05 14:41:55,19.298,80.451,0.251,0,0,1762201600,13152133120,53817344,1441845248,36807,2305446,0,0,43393024,984207360,
31-05 14:41:56,15.829,83.920,0.251,0,0,1761804288,13143961600,53817344,1450414080,17562,1151996,0,0,43393024,984207360,
31-05 14:41:57,19.701,80.050,0.249,0,0,1762836480,13148147712,53817344,1445195776,33164,2142084,0,0,43393024,984207360,
31-05 14:41:58,21.303,78.195,0.501,0,0,1762103296,13157691392,53817344,1436393472,37457,2470161,0,0,43393024,984207360,
31-05 14:41:59,23.797,73.418,0.253,2.532,0,1764052992,13161091072,53944320,1430913024,37648,2388056,0,30973952,43393024,984207360,
31-05 14:42:00,20.802,78.697,0.501,0,0,1763799040,13165236224,53944320,1427025920,27365,1811346,0,0,43393024,984207360,
31-05 14:42:01,20.802,78.947,0.251,0,0,1764343808,13164941312,53944320,1426776064,27614,1826270,0,0,43393024,984207360,
31-05 14:42:02,19.250,79.750,1,0,0,1763762176,13171822592,53944320,1420488704,26600,1728094,0,48988160,43393024,984207360,
31-05 14:42:03,18.296,81.454,0.251,0,0,1762238464,13170614272,53944320,1423233024,29577,1812284,0,0,43393024,984207360,
31-05 14:42:04,21.717,74.495,0.505,3.283,0,1762988032,13171261440,54071296,1421725696,39958,2386878,0,31170560,43393024,984207360,
31-05 14:42:05,20.750,78,1.250,0,0,1763540992,13176643584,54071296,1415815168,33731,2462187,0,0,43393024,984207360,
31-05 14:42:06,17.337,82.412,0.251,0,0,1763348480,13170753536,54071296,1421930496,29717,1642103,0,0,43393024,984207360,
31-05 14:42:07,21.750,78,0.250,0,0,1762230272,13169471488,54071296,1424355328,33033,2305630,0,8425472,43393024,984207360,
31-05 14:42:08,20.896,78.607,0.498,0,0,1761632256,13170278400,54071296,1424154624,34876,2305311,0,0,43393024,984207360,
31-05 14:42:09,22.362,73.869,1.256,2.513,0,1762947072,13170212864,54198272,1422778368,33286,2223668,0,31145984,43393024,984207360,
31-05 14:42:10,21.446,78.304,0.249,0,0,1764102144,13169446912,54198272,1422397440,35163,2305408,0,0,43393024,984207360,
31-05 14:42:11,20.551,78.947,0.501,0,0,1761890304,13170987008,54198272,1423073280,30444,1990358,0,0,43393024,984207360,
31-05 14:42:12,22.250,77.500,0.250,0,0,1762410496,13177163776,54198272,1416404992,30679,1564265,0,0,43393024,984207360,
31-05 14:42:13,19.500,80.250,0.250,0,0,1763807232,13178720256,54198272,1413476352,33311,2058928,0,0,43393024,984207360,
31-05 14:42:14,20.352,75.879,0.754,3.015,0,1762066432,13182906368,54325248,1410908160,36398,2634684,0,31109120,43393024,984207360,
31-05 14:42:15,20.802,79.198,0,0,0,1762693120,13170597888,54325248,1422614528,28947,1810716,0,0,43393024,984207360,
31-05 14:42:16,20.854,78.392,0.754,0,0,1763119104,13162823680,54325248,1429995520,35473,2306270,0,0,43393024,984207360,
31-05 14:42:17,20.500,79,0.500,0,0,1762177024,13165268992,54325248,1428496384,34636,2305180,0,0,43393024,984207360,
31-05 14:42:18,21.303,77.694,1.003,0,0,1763692544,13157154816,54325248,1435103232,35270,1976684,0,0,43393024,984207360,
31-05 14:42:19,21.106,75.377,1.005,2.513,0,1763516416,13156397056,54452224,1435906048,35500,2470183,0,31125504,43393024,984207360,
31-05 14:42:20,19,80.750,0.250,0,0,1763041280,13157801984,54452224,1434980352,33646,2222539,0,0,43393024,984207360,
31-05 14:42:21,21.053,78.697,0.251,0,0,1763348480,13158739968,54452224,1433735168,37879,2237877,0,0,43393024,984207360,
31-05 14:42:22,25.377,73.618,1.005,0,0,1764454400,13174059008,54452224,1417314304,28950,2140074,0,0,43393024,984207360,
31-05 14:42:23,21.053,78.195,0.752,0,0,1761816576,13171720192,54452224,1422295040,40250,2636453,0,0,43393024,984207360,
31-05 14:42:24,20.854,74.623,1.508,3.015,0,1763205120,13168611328,54579200,1423896576,34452,2140836,0,31051776,43393024,984207360,
31-05 14:42:25,24.372,74.372,1.256,0,0,1764126720,13168439296,54579200,1423155200,35070,2387315,0,0,43393024,984207360,
31-05 14:42:26,20.200,79.551,0.249,0,0,1762488320,13164130304,54579200,1429106688,32730,2140925,0,0,43393024,984207360,
31-05 14:42:27,18.593,81.156,0.251,0,0,1762631680,13156265984,54579200,1436831744,30847,1975994,0,0,43393024,984207360,
31-05 14:42:28,21.212,78.030,0.758,0,0,1763565568,13156110336,54579200,1436053504,35242,2305396,0,0,43393024,984207360,
31-05 14:42:29,21.500,76,0.750,1.750,0,1761632256,13162196992,54607872,1431863296,31875,2059694,0,31080448,43393024,984207360,
31-05 14:42:30,19.500,80.250,0.250,0,0,1762889728,13147422720,54607872,1445380096,33159,1976447,0,0,43393024,984207360,
31-05 14:42:31,19.849,79.899,0.251,0,0,1761751040,13152112640,54607872,1441828864,31586,2072406,0,0,43393024,984207360,
31-05 14:42:32,24.060,75.689,0.251,0,0,1763680256,13167394816,54616064,1424609280,33556,2057792,0,32768,43393024,984207360,
31-05 14:42:33,22.444,76.808,0.748,0,0,1763782656,13175508992,54616064,1416396800,38161,2382465,0,1691648,43393024,984207360,
31-05 14:42:34,21.914,74.307,1.008,2.771,0,1764237312,13174759424,54743040,1416577024,36366,2544390,0,31080448,43393024,984207360,
31-05 14:42:35,19.347,80.151,0.503,0,0,1762889728,13171642368,54743040,1421045760,37226,2215482,0,0,43393024,984207360,
31-05 14:42:36,19.347,80.151,0.503,0,0,1762390016,13166903296,54743040,1426284544,27246,1888071,0,0,43393024,984207360,
31-05 14:42:37,19.202,80.299,0.499,0,0,1762693120,13158166528,54743040,1434726400,22336,1318398,0,12288,43393024,984207360,
31-05 14:42:38,19.647,79.345,0.756,0.252,0,1763291136,13160087552,54743040,1432207360,34635,2139986,0,221184,43393024,984207360,
31-05 14:42:39,19.154,76.368,1.493,2.985,0,1762721792,13156323328,54870016,1436413952,24438,1482080,0,31055872,43393024,984207360,
31-05 14:42:40,20.101,78.643,1.256,0,0,1763717120,13168795648,54870016,1422950400,30841,1976087,0,0,43393024,984207360,
31-05 14:42:41,21.250,78.500,0.250,0,0,1763704832,13173555200,54870016,1418203136,38351,2567470,0,0,43393024,984207360,
31-05 14:42:42,17.750,81.750,0.500,0,0,1762566144,13169090560,54870016,1423810560,31136,1976068,0,0,43393024,984207360,
31-05 14:42:43,22.362,77.638,0,0,0,1762828288,13165363200,54870016,1427279872,34623,2141063,0,0,43393024,984207360,
31-05 14:42:44,21.642,76.119,1.244,0.995,0,1763106816,13160767488,54972416,1431502848,31392,2058904,0,31105024,43393024,984207360,
31-05 14:42:45,22.111,77.638,0.251,0,0,1763729408,13156319232,54972416,1435332608,38554,2387388,0,0,43393024,984207360,
31-05 14:42:46,22.111,77.638,0.251,0,0,1761865728,13159735296,54972416,1433780224,40062,2799270,0,0,43393024,984207360,
31-05 14:42:47,19.799,79.449,0.752,0,0,1762422784,13163225088,54972416,1429733376,32625,2141620,0,0,43393024,984207360,
31-05 14:42:48,19.701,79.302,0.998,0,0,1763319808,13167009792,54972416,1425055744,32176,1894594,0,0,43393024,984207360,
31-05 14:42:49,20.101,76.382,0.754,2.764,0,1764155392,13162360832,55099392,1428746240,31649,2058852,0,31019008,43393024,984207360,
31-05 14:42:50,18.953,80.798,0.249,0,0,1763676160,13166403584,55099392,1425182720,31623,2058891,0,0,43393024,984207360,
31-05 14:42:51,20.101,79.899,0,0,0,1762217984,13168144384,55099392,1424900096,28240,1660110,0,0,43393024,984207360,
31-05 14:42:52,19.697,79.545,0.758,0,0,1762496512,13169491968,55099392,1423282176,37766,2470277,0,0,43393024,984207360,
31-05 14:42:53,20.101,79.146,0.754,0,0,1763708928,13173571584,55099392,1417990144,37846,2388509,0,0,43393024,984207360,
31-05 14:42:54,18.593,78.141,0.754,2.513,0,1764290560,13172916224,55226368,1417945088,31709,1894180,0,31105024,43393024,984207360,
31-05 14:42:55,21.250,78,0.750,0,0,1764511744,13173481472,55226368,1417162752,36293,2387534,0,0,43393024,984207360,
31-05 14:42:56,23.559,75.689,0.752,0,0,1762127872,13170700288,55226368,1422336000,39088,2552827,0,0,43393024,984207360,
31-05 14:42:57,18.750,81.250,0,0,0,1763012608,13172256768,55226368,1419894784,32322,2139881,0,0,43393024,984207360,
31-05 14:42:58,21.805,77.694,0.501,0,0,1762582528,13171372032,55226368,1421209600,33111,2058713,0,0,43393024,984207360,
31-05 14:42:59,18.797,77.193,0.501,3.509,0,1762844672,13170950144,55353344,1421258752,33686,2223779,0,31113216,43393024,984207360,
31-05 14:43:00,23.250,76.500,0.250,0,0,1763229696,13178777600,55353344,1413058560,29066,1721610,0,0,43393024,984207360,
31-05 14:43:01,24.250,75,0.750,0,0,1763532800,13176549376,55353344,1415004160,38155,2476140,0,0,43393024,984207360,
31-05 14:43:02,22.306,76.692,1.003,0,0,1762881536,13180370944,55353344,1411850240,37303,2305334,0,0,43393024,984207360,
31-05 14:43:03,19.048,80.952,0,0,0,1762340864,13171781632,55353344,1420996608,25957,1646876,0,0,43393024,984207360,
31-05 14:43:04,20.551,74.687,1.003,3.759,0,1762873344,13170696192,55480320,1421414400,32880,1976394,0,82878464,43393024,984207360,
31-05 14:43:05,22,77.750,0.250,0,0,1763713024,13170212864,55480320,1421066240,38967,2634963,0,0,43393024,984207360,
31-05 14:43:06,19.849,79.899,0.251,0,0,1763901440,13174910976,55480320,1416179712,33105,2057823,0,0,43393024,984207360,
31-05 14:43:07,20.500,79,0.500,0,0,1763651584,13178605568,55480320,1412734976,32444,2223657,0,0,43393024,984207360,
31-05 14:43:08,19.598,80.151,0.251,0,0,1762979840,13181087744,55480320,1410932736,36115,2305482,0,0,43393024,984207360,
31-05 14:43:09,21.053,73.935,1.504,3.509,0,1762942976,13179420672,55607296,1412505600,33852,2305587,0,35856384,43393024,984207360,
31-05 14:43:10,20.500,79,0.500,0,0,1762557952,13174710272,55607296,1417613312,34653,2306363,0,0,43393024,984207360,
